month,GDP同比,制造业PMI一阶差分_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
1997-02,,,,1.2277911773076318,,2.949513979197412,,4.083984971758704,-0.15316655334213036,,,
1997-03,,,,1.2549729075817093,,1.2847235742843612,0.789405770107459,3.8006211667720677,-0.08471228917360772,,,
1997-04,3.7571070080754208,,,0.9236955698663885,,1.712169759329604,-0.32720145401583395,2.28934754017668,-0.07829470190780873,,,
1997-05,,,,0.9236955698663885,,1.5546895858918828,1.053440110269607,1.5337107268789862,-0.16600172787372836,,,
1997-06,,,,0.9236955698663885,,1.419706580088122,-0.11059023264518597,1.155892320230139,-0.16386253211846202,,,
1997-07,3.6719601070425503,,,0.9236955698663885,,1.419706580088122,-0.18684848919871128,1.155892320230139,-0.25798714535018064,,,
1997-08,,,,0.7113383021001555,,1.419706580088122,1.1467760945779375,1.0614377185679276,-0.31788462649763793,,,
1997-09,,,,0.9236955698663885,,1.1497405684806004,0.15865109778488914,0.3058009052702331,-0.3692253246240299,,,
1997-10,2.47990349258236,,,0.9236955698663885,,0.7222943834353577,-0.16187502656208644,0.21134630360802148,-0.38206049915562784,,,
1997-11,,,,0.9236955698663885,,1.1047462332126798,1.5628901441930987,-0.07201750137861383,-0.3756429118898289,,,
1997-12,,,,0.9236955698663885,,0.924768892140999,0.9755489748665133,-0.4498359080274608,-0.3093278434765726,,,
1998-01,2.3947565915494895,,,0.9236955698663885,,0.4973227070957562,0.12014365008635736,-1.1110181196629432,-0.3756429118898289,,,
1998-02,,,,-1.0826558959889725,,1.3972094124541619,,-1.205472721325155,-0.4612107421004822,,,
1998-03,,,,1.01033733511501,,-0.15509515428908796,0.2770746921934953,-1.583291127974002,-0.7457237775509044,,,
1998-04,1.2878468781221704,,,0.8744286837446216,,-0.06510648375324732,-0.3103497686421791,-0.827654314676308,-0.8633795440905527,,,
1998-05,,,,0.3851575388112231,,-0.020112148485327195,0.9175941233340136,-1.7722003312984256,-0.9682001360986029,,,
1998-06,,,,0.6026113810038446,,0.02488218678259313,0.019772076494878985,-1.9611095346228493,-1.135057405009377,,,
1998-07,1.0324061750235585,,,0.575429650729767,,0.02488218678259313,-0.4561981689469582,-1.9611095346228493,-1.2227644309752965,,,
1998-08,,,,0.49388445990753377,,0.3173453660240749,3.0294460787423723,-1.9611095346228493,-1.2398779970174272,,,
1998-09,,,,0.575429650729767,,0.5873113776315969,0.6626066440480155,-1.9611095346228493,-1.3639513508228744,,,
1998-10,1.798728284319395,,,0.9236955698663885,,0.06987652205051345,0.7781242693736331,-1.9611095346228493,-1.0751599238619196,,,
1998-11,,,,0.9236955698663885,,0.20485952785427422,1.672638372332208,-1.9611095346228493,-1.3297242187386131,,,
1998-12,,,,0.9236955698663885,,0.1598651925863541,1.997082433751795,-1.9611095346228493,-1.393900091396603,,,
1999-01,2.9056379977467133,,,0.9236955698663885,,0.4523283718278357,-0.5953522110202162,-1.9611095346228493,-1.3297242187386131,,,2.8562274386401265
1999-02,,,,3.293602678137536,,-0.17759232192304802,,-2.6222917462583313,-1.2313212139963619,,,2.8275473974882814
1999-03,,,,-1.0011107051667392,,0.8797745568730785,1.00272515607297,-2.716746347920543,-1.2249036267305629,,,1.9293592854741692
1999-04,2.7353441956809728,,,0.8744286837446216,,-0.20008948955700828,0.23541906563559453,-1.9611095346228493,-1.1671453413383719,,,1.9293592854741692
1999-05,,,,0.9016104140186991,,-0.22258665719096835,0.8439090699108134,-1.9611095346228493,-1.0045664639381304,,,1.9293592854741692
1999-06,,,,0.8472469534705439,,-0.312575327726809,0.06208435270982509,-1.9611095346228493,-0.9104418507064119,,,1.9293592854741692
1999-07,1.798728284319395,,,0.9016104140186991,,-0.29007816009284876,-0.4236127960938971,-1.9611095346228493,-0.9489473743012059,,,0.3056812992125601
1999-08,,,,0.9236955698663885,,-0.24508382482492863,1.6604445035779694,-1.9611095346228493,-0.7157750369771757,,,0.19517826215149106
1999-09,,,,0.9236955698663885,,-0.15509515428908796,-0.3087810022535224,-1.9611095346228493,-0.6708519261165827,,,0.1310278897308516
1999-10,1.6284344822536536,,,0.6569748415519998,,-0.020112148485327195,-0.6965078374480468,-1.9611095346228493,-0.6280680110112562,,,0.11438572254949166
1999-11,,,,0.33079407826306767,,0.339842533658035,0.6402356305069845,-1.9611095346228493,-0.3371373882950349,,0.720237721660941,0.13358913951180526
1999-12,,,,0.49388445990753377,,0.24985386312219454,0.6677138466151197,-1.9611095346228493,-0.40131326095302494,,0.720237721660941,0.1170938967364846
2000-01,0.8621123729578168,,,0.43952099935937855,,0.2948481983901149,0.09223465485481179,-1.9611095346228493,-0.3563901500924319,,0.720237721660941,0.11095483912198158
2000-02,,,,0.8472469534705439,,1.0372547303107997,,-1.6777457296362137,-0.17241931513952732,,0.6201670624438593,0.01523557405237152
2000-03,,,,1.6898805919669524,,0.8572773892391184,0.3530325602106697,-0.827654314676308,0.07786658822663352,,0.5451140680310486,-0.05284191110378091
2000-04,2.565050393615232,,,0.9236955698663885,,0.5873113776315969,-0.29753098575070036,-1.6777457296362137,0.22119270382947778,,0.49507873842250766,-0.14284714498604548
2000-05,,,,0.9236955698663885,,0.5423170423636764,0.7022292294760756,-1.7722003312984256,0.37521479820865367,,0.49507873842250766,-0.20480953503566832
2000-06,,,,0.9236955698663885,,1.0822490655787198,-0.1373686574168487,-1.3943819246495783,-0.03551078680248207,,0.49507873842250766,-0.23757169211746973
2000-07,2.9056379977467133,,,0.9236955698663885,,0.4973227070957562,0.08536427122770941,-1.0165635180007315,0.4522258453982417,,0.49507873842250766,-0.2673437389898756
2000-08,,,,0.9236955698663885,,0.5423170423636764,2.0385162841148468,-1.0165635180007315,0.7838011874645231,,0.49507873842250766,-0.308494485470537
2000-09,,,,0.9236955698663885,,0.5873113776315969,0.11633362595455507,-1.205472721325155,0.6597278336590758,,0.49507873842250766,-0.3576943068442113
2000-10,2.6501972946481023,,,0.9236955698663885,,0.654802880533477,0.3384558264638722,-1.4888365263117902,0.6126655270432166,,0.2949374199883442,-0.3849646678840592
2000-11,,,,0.9236955698663885,,0.8347802216051584,1.0476069394877896,-1.4888365263117902,0.5912735694905533,,0.2949374199883442,-0.37651651453680435
2000-12,,,,0.9236955698663885,,0.4523283718278357,0.6532991403059153,-0.2609267047030373,0.5698816119378899,,0.2949374199883442,-0.28802434187236886
2001-01,1.5432875812207825,,,0.9236955698663885,,0.4748255394617962,-0.23113231692619163,-0.07201750137861383,0.42013790906924664,,0.5451140680310486,0.03173478775758802
2001-02,,,,-0.946747244618584,,1.3072207419183213,,-0.35538130636524917,0.12706809059775917,,0.5451140680310486,-0.04945087390381448
2001-03,,,,3.592601711152391,,0.42983120419387566,0.5697854474541418,-1.4888365263117902,0.01369071556864357,,0.5451140680310486,0.0013018646958532778
2001-04,3.161078700845326,,,0.9236955698663885,,0.632305712899517,-0.18197656971176612,-0.7331997130140961,-0.13605298729999968,,0.5451140680310486,-0.09215226850767345
2001-05,,,,0.9236955698663885,,0.6773000481674372,1.1591026060706024,0.02243710028359801,-0.20022885995798964,,0.5451140680310486,-0.25249802049208653
2001-06,,,,0.9236955698663885,,0.9922603950428792,0.32299175307208744,0.11689170194580964,-0.221620817510653,,0.5451140680310486,-0.2578115217818451
2001-07,2.3947565915494895,,,0.9236955698663885,,0.7447915510693177,0.059498746741137476,-0.1664721030408257,-0.3071886477213063,,0.5451140680310486,-0.3514817870266886
2001-08,,,,0.6297931112779223,,0.6997972158013976,2.1905722530166942,-0.07201750137861383,-0.4569323505899495,,0.5451140680310486,-0.3797091421707382
2001-09,,,,0.6297931112779223,,0.654802880533477,0.47040552091791976,-0.5442905096896726,-0.6066760534585928,,0.5451140680310486,-0.41551898794537795
2001-10,1.8838751853522655,,,0.9236955698663885,,0.7222943834353577,0.019278354781565064,-1.583291127974002,-0.7992036714325627,,0.5451140680310486,-0.5269837842265183
2001-11,,,,0.8200652231964664,,0.8572773892391184,1.0944433966763802,-1.2999273229873667,-0.8419875865378894,,0.5451140680310486,-0.6719298729930734
2001-12,,,,0.575429650729767,,0.7672887187032778,0.7887267093080287,-1.7722003312984256,-0.9703393318538693,,0.5451140680310486,-0.677786001852704
2002-01,1.458140680187912,,,0.7928834929223882,,0.654802880533477,0.33464897202738425,-1.7722003312984256,-1.0345152045118593,,-0.3305042001184161,-0.6800543955540531
2002-02,,,,3.4838747900560803,,0.2723510307561548,,-2.433382542933908,-1.077299119617186,,-0.3305042001184161,-0.6854389764888944
2002-03,,,,-0.8380203235222731,,0.5423170423636764,0.8129570092100316,-1.4888365263117902,-1.077299119617186,,-0.7808221665952834,-0.9982650043446833
2002-04,2.7353441956809728,,,0.9236955698663885,,0.36233970129199544,0.5425417469975904,-1.9611095346228493,-1.0345152045118593,,-0.7808221665952834,-1.0242089329813604
2002-05,,,,0.9236955698663885,,0.339842533658035,1.425883276216854,-1.9611095346228493,-0.8334308035168241,,-0.7808221665952834,-1.0263157098360656
2002-06,,,,0.9236955698663885,,0.5873113776315969,0.3913822744717844,-1.9611095346228493,-0.7414453860403717,,-0.7808221665952834,-1.025793334008649
2002-07,2.6501972946481023,,,0.9236955698663885,,0.42983120419387566,0.12539388121512263,-1.9611095346228493,-0.7136358412219094,,-0.7808221665952834,-1.0282052768256271
2002-08,,,,0.9236955698663885,,0.42983120419387566,2.3856095359420966,-1.9611095346228493,-0.6708519261165827,,-0.7808221665952834,-1.027568339670798
2002-09,,,,0.9236955698663885,,0.4748255394617962,0.5976093572972196,-1.9611095346228493,-0.5425001808006028,,-0.7808221665952834,-0.8437956896899272
2002-10,3.331372502911067,,,0.9236955698663885,,0.5423170423636764,0.422497165018675,-1.9611095346228493,-0.47832430814261284,,-0.7808221665952834,-0.449462298123838
2002-11,,,,0.9236955698663885,,0.609808545265557,1.4947872917846112,-1.9611095346228493,-0.39275647793195956,,-0.7808221665952834,-0.5046266547432201
2002-12,,,,0.9236955698663885,,0.5423170423636764,1.153932612888356,-1.9611095346228493,-0.26440473261597963,,-0.7808221665952834,-0.4670531204566247
2003-01,2.9056379977467133,,,0.9236955698663885,,0.5648142099976364,0.028198888632506528,-1.8666549329606374,-0.09326907219467304,,0.044760771945639856,-0.37027421274508426
2003-02,,,,2.450969039641128,,0.7447915510693177,,-1.1110181196629432,0.33457007885859336,,0.044760771945639856,-0.4254959493014197
2003-03,,,,3.8100555533450127,,0.40733403655991557,1.3313828503572476,-1.2999273229873667,0.6768413997012065,,0.044760771945639856,-0.7091256442098164
2003-04,4.608576018404127,,,0.9236955698663885,,0.5873113776315969,0.8283197611277295,-0.6387451113518844,0.8051931450171864,,0.044760771945639856,-0.9848848142514562
2003-05,,,,0.9236955698663885,,0.22735669548823448,1.4638013608778022,-0.5442905096896726,0.5912735694905533,,0.044760771945639856,-0.9694132772025378
2003-06,,,,0.9236955698663885,,-0.5375470040664104,0.9726019493036394,-0.827654314676308,0.2490022486479401,,0.044760771945639856,-0.7379922481571682
2003-07,2.9056379977467133,,,0.9236955698663885,,0.36233970129199544,0.8093249485078262,-1.205472721325155,0.09925854577929687,,0.044760771945639856,-0.5107716687525644
2003-08,,,,0.9236955698663885,,0.6997972158013976,2.927266298353124,-1.0165635180007315,0.12065050333196016,,0.044760771945639856,-0.7180561946296037
2003-09,,,,0.9236955698663885,,0.7222943834353577,0.8824286474395628,-0.6387451113518844,0.12065050333196016,,1.6301301905922563,0.3223472919732779
2003-10,3.6719601070425503,,,0.9236955698663885,,0.632305712899517,0.5328028177425408,-0.4498359080274608,0.12065050333196016,,0.7952907160737529,1.1173949623504442
2003-11,,,,0.9236955698663885,,0.7897858863372379,1.7061384292750497,0.21134630360802148,0.07786658822663352,,2.6791208758353173,0.8697399777167061
2003-12,,,,0.9236955698663885,,0.6773000481674372,1.5192751696481455,1.3448015235545625,0.22761029109527675,,2.6791208758353173,-0.626607664659866
2004-01,3.6719601070425503,,,0.9236955698663885,,0.947266059774959,0.6343132937795225,1.5337107268789862,0.46292182417457334,,3.687582944095455,-0.467649355580052
2004-02,,,,0.3851575388112231,,1.1497405684806004,,1.5337107268789862,0.5698816119378899,,3.687582944095455,0.10493888033415842
2004-03,,,,4.7342343826636535,,0.5648142099976364,2.6148707322142286,0.4947101085946568,0.5698816119378899,,2.6791208758353173,-0.9632850780273616
2004-04,4.097694612206904,,,0.9236955698663885,,0.9922603950428792,1.2811887611583208,1.3448015235545625,0.6768413997012065,,2.6791208758353173,-1.1059604521525102
2004-05,,,,0.9236955698663885,,1.4647009153560422,2.0108969109498256,2.1004383368522563,0.8907609752278398,,2.6791208758353173,-0.40611304630794276
2004-06,,,,0.9236955698663885,,1.7476590412721797,0.7777333833061928,2.6671659468255275,1.040504678096483,,2.6791208758353173,-0.37351449153773203
2004-07,4.949163622535611,,,0.9236955698663885,,1.6221810887937633,1.021525831477267,2.761620548487739,1.1902483809651263,,2.6791208758353173,-0.2784164784498771
2004-08,,,,0.9236955698663885,,1.4647009153560422,3.1825948355183393,2.761620548487739,1.1902483809651263,,2.6791208758353173,-0.3148142203951701
2004-09,,,,0.9236955698663885,,1.4422037477220822,1.2264155668558443,2.761620548487739,1.2758162111757796,,2.6791208758353173,-0.6354469546015776
2004-10,3.416519403943939,,,0.9236955698663885,,1.6446782564277234,1.065403954297206,2.761620548487739,1.5111277442550761,,2.6791208758353173,-0.6100693372952047
2004-11,,,,0.9236955698663885,,1.6896725916956434,2.1633996138784397,2.5727113451633152,1.6180875320183927,,2.6791208758353173,-0.7460989015336306
2004-12,,,,0.9236955698663885,,1.6221810887937633,1.9165412403386701,1.155892320230139,1.5539116593604028,,2.6791208758353173,-1.139006530721656
2005-01,2.565050393615232,,,0.9236955698663885,,1.7476590412721797,0.5879400152486488,0.778073913581292,1.3399920838337696,,3.687582944095455,-1.2198169395081742
2005-02,,,,4.109054586359867,,1.0822490655787198,,0.3058009052702331,1.0618966356491464,,3.687582944095455,-0.9546858924155577
2005-03,,-0.23781780522697202,,0.49388445990753377,,2.0496272738390062,0.9690245457320488,2.1948929385144686,0.9720504139279603,,2.6791208758353173,-1.2181348961511982
2005-04,4.608576018404127,4.882208082986555,,0.9236955698663885,,1.6221810887937633,0.4568329084685487,1.0614377185679276,1.0191127205438195,,2.6791208758353173,-1.746828414599319
2005-05,,-0.8653453805147558,,0.9236955698663885,,1.2397292390164407,1.2890272692596847,0.21134630360802148,1.0576182441386137,,2.6791208758353173,-1.746828414599319
2005-06,,-5.9691382479419355,,0.9236955698663885,,1.3747122448202018,0.6670148346209473,0.21134630360802148,1.0832885932018097,,2.6791208758353173,-1.746828414599319
2005-07,4.523429117371257,-1.924529801187742,,0.9236955698663885,,1.3972094124541619,0.47160425864573924,0.02243710028359801,0.9335448903331665,,2.6791208758353173,-1.746828414599319
2005-08,,-0.6720052421382797,,0.9236955698663885,,1.3522150771862413,2.51702777184644,0.21134630360802148,0.9335448903331665,,2.6791208758353173,-1.746828414599319
2005-09,,2.3375241126615047,,0.9236955698663885,,1.3072207419183213,0.7518841513274304,-0.2609267047030373,0.9549368478858297,,2.6791208758353173,-1.746828414599319
2005-10,4.353135315305517,3.7318348998028172,,0.9236955698663885,,1.3522150771862413,0.629526266344534,-0.6387451113518844,0.7838011874645231,,2.6791208758353173,-1.746828414599319
2005-11,,-1.0585401476261718,,0.9236955698663885,,1.3747122448202018,1.674805386740593,-0.35538130636524917,0.6768413997012065,,2.6791208758353173,-1.746828414599319
2005-12,,-0.3587577124172924,,0.9236955698663885,,1.2847235742843612,1.6322824277895354,-0.2609267047030373,0.5057057392799,,2.6791208758353173,-1.746828414599319
2006-01,5.630338830798577,0.8320844441841125,,0.9236955698663885,,1.3072207419183213,0.9941291541117826,0.02243710028359801,0.5057057392799,,3.687582944095455,-1.8715656628383814
2006-02,,-3.969926990253631,,1.8529709736114184,,1.9821357709371257,,0.3058009052702331,0.47361780295090494,,3.687582944095455,-1.4742205194949816
2006-03,,0.0904243119977473,,3.891600744167246,,0.609808545265557,0.8479895976127639,-0.6387451113518844,0.4650610199298396,,2.6791208758353173,-1.746828414599319
2006-04,5.630338830798577,4.5539659657618365,,0.9236955698663885,,1.5321924182579227,0.5952370542036443,-0.7331997130140961,0.3538228406559904,,2.6791208758353173,-1.7100044092137374
2006-05,,5.699496963979538,,0.9236955698663885,,1.5445109673675739,1.4168585110537866,-0.35538130636524917,0.22119270382947778,,2.6791208758353173,-1.3426612295835478
2006-06,,-5.1485329548801495,,0.9236955698663885,,1.6896725916956434,0.7022643281408925,-0.1664721030408257,0.3409876661243924,,2.6791208758353173,-1.3380930718346955
2006-07,6.652101643193025,-1.1039245081259559,,0.9236955698663885,,1.6221810887937633,0.6200670158577998,-0.07201750137861383,0.5741600034484226,,2.6791208758353173,-0.8028174801131147
2006-08,,-2.477336886874213,,0.9236955698663885,,1.5771867535258428,2.4950873096386745,-0.5442905096896726,0.5869951779800205,,2.6791208758353173,0.1611076836699633
2006-09,,1.0245556437626504,,0.9236955698663885,,1.5996839211598033,0.4180918546055299,-0.2609267047030373,0.5484896543852266,,2.6791208758353173,-0.5929421210274197
2006-10,5.460045028732835,6.029529720375818,,0.9236955698663885,,1.6221810887937633,0.3274802671951362,-0.07201750137861383,0.5698816119378899,,2.6791208758353173,-0.42187585106451103
2006-11,,-3.192113909586813,,0.9236955698663885,,1.7231881971216885,1.2214008992687773,-0.1664721030408257,0.44152986662190996,,2.6791208758353173,0.565963840905881
2006-12,,0.6259686392568423,,0.9236955698663885,,1.6671754240616834,1.3595212782295618,0.3058009052702331,0.415859517558714,,2.6791208758353173,0.2913341309628295
2007-01,5.715485731831447,-0.3167629661023819,,0.9236955698663885,,1.7476590412721797,0.7144783235713081,1.155892320230139,0.48431378172723666,,3.687582944095455,-1.5278161602601552
2007-02,,0.13309947505530342,,5.144678509802227,,1.3630877333320581,,0.5891647102568687,0.5270976968325632,,3.687582944095455,-0.1465877609452068
2007-03,,-3.1919968602493993,,1.8529709736114184,,2.2876461825479226,0.7698888092694962,1.0614377185679276,0.37735399396392005,,2.6791208758353173,-1.5440324452104977
2007-04,6.652101643193025,4.225723848537127,,0.9236955698663885,,1.7476590412721797,0.4235907534144876,1.6281653285411977,0.3987459515165834,,2.6791208758353173,-0.5063361400621363
2007-05,,5.207133788142459,,0.9236955698663885,,1.7476590412721797,1.3210112580913196,1.3448015235545625,0.44152986662190996,,2.6791208758353173,0.5646012163131153
2007-06,,-4.492048720430711,,0.9236955698663885,,1.7476590412721797,0.5607434068608912,1.7226199302034095,0.42013790906924664,,2.6791208758353173,0.5115402612580279
2007-07,7.759011356620344,-1.9245298011877543,,0.9236955698663885,,1.7476590412721797,0.4603074663564698,2.6671659468255275,0.3538228406559904,,2.6791208758353173,0.3409983525874841
2007-08,,-1.6567315938124263,,0.9236955698663885,,1.7476590412721797,2.5116132128080424,2.761620548487739,0.33457007885859336,,2.6791208758353173,-0.673454710071967
2007-09,,1.0245556437626504,,0.9236955698663885,,1.7476590412721797,0.7066707837460281,2.761620548487739,0.37735399396392005,,2.6791208758353173,1.44187552762312
2007-10,7.16298304939025,3.075350665353391,,0.9236955698663885,,1.7476590412721797,0.42468530824689216,2.761620548487739,0.3987459515165834,,2.6791208758353173,1.2906934905526726
2007-11,,-4.176840261260959,,0.9236955698663885,,1.7476590412721797,1.8013165112380085,2.761620548487739,0.5057057392799,,2.6791208758353173,1.9293592854741692
2007-12,,3.2519055770545635,,0.9236955698663885,,1.7476590412721797,1.4520010657028557,2.761620548487739,0.7944971662408548,,2.6791208758353173,1.3431459006016646
2008-01,6.907542346291637,0.33972126834704525,,0.9236955698663885,,1.7476590412721797,0.6776924770200864,2.761620548487739,0.982746392704292,,3.687582944095455,-0.059850739293456794
2008-02,,-4.13404804886599,,2.614059421285594,,3.2644743260728535,,5.217440191705244,1.1260725083071361,,3.687582944095455,0.8757499801096895
2008-03,,0.7469085464471743,,2.614059421285594,,2.792033805759691,0.8031207788704211,6.7287138183006325,1.2373106875809856,,2.6791208758353173,0.6927294790219894
2008-04,4.949163622535611,7.508145020784275,,0.9236955698663885,,1.7476590412721797,0.442556853837278,2.761620548487739,1.5218237230314078,,2.6791208758353173,0.6096361278685665
2008-05,,2.417075791732391,,0.9236955698663885,,1.7476590412721797,1.3019030302550498,2.761620548487739,1.5581900508709352,,2.6791208758353173,1.0495798187315974
2008-06,,-9.415680478801441,,0.9236955698663885,,1.7476590412721797,0.49608315098442407,2.761620548487739,1.579582008423599,,2.6791208758353173,1.6997635985909911
2008-07,4.438282216338387,-2.088650859800102,,0.9236955698663885,,1.7476590412721797,0.5018450091735231,2.761620548487739,1.7122121452501113,,2.6791208758353173,1.019956086090691
2008-08,,-5.595637000509001,,0.9236955698663885,,1.7476590412721797,2.624767723406421,2.761620548487739,1.9667764401268046,,2.6791208758353173,1.3929854387810954
2008-09,,-0.12429176652385575,,0.9236955698663885,,1.7476590412721797,0.7367898619362896,2.761620548487739,1.973194027392604,,2.6791208758353173,1.0050513992839913
2008-10,3.161078700845326,4.2241980756398965,,0.9236955698663885,,1.7476590412721797,0.593721054630301,2.761620548487739,1.7742488221528352,,2.6791208758353173,1.500595454868652
2008-11,,-10.249319429918186,,0.6569748415519998,,1.7476590412721797,1.549271896953255,2.28934754017668,1.2308931003151866,,2.6791208758353173,0.61407364202394
2008-12,,-9.877779111934025,,-0.1041136061221753,,1.7476590412721797,1.3616368270928323,0.778073913581292,0.2468630528926738,,2.6791208758353173,-1.0508062214043528
2009-01,1.1175530760564287,4.442747733655991,,-0.02256841529994227,,1.7476590412721797,0.8197196050363421,-0.35538130636524917,-0.42270521850568815,,3.687582944095455,-2.6694247515797564
2009-02,,6.3696997023248665,,-2.368351737952847,,2.65705079995593,,-0.5442905096896726,-0.8954674804195476,,3.687582944095455,-2.905423071512731
2009-03,,6.162903480654973,,1.4180632892261753,,1.1047462332126798,0.8929850103464034,-3.0001101529071783,-1.135057405009377,,2.6791208758353173,-1.746828414599319
2009-04,0.5215247688263345,4.882208082986555,,0.6841565718260779,,1.7476590412721797,0.5622353309922614,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.746828414599319
2009-05,,2.909438967569458,,0.4123392690853007,,1.7476590412721797,1.6440504241933622,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.746828414599319
2009-06,,-0.3890222551217763,,0.8472469534705439,,1.7476590412721797,1.023343607056816,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.746828414599319
2009-07,2.0541689874180062,0.20904396077289827,,0.9236955698663885,,1.7476590412721797,0.7313798698190617,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.746828414599319
2009-08,,0.47684216814821473,,0.9236955698663885,0.010709574552207592,1.7476590412721797,2.653272096463088,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.5676942237101248
2009-09,,1.0245556437626504,,0.9236955698663885,0.5085943866719985,1.7476590412721797,0.9580398576505109,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.746828414599319
2009-10,4.097694612206904,0.12117161033095099,,0.9236955698663885,0.9616247112134297,1.7476590412721797,0.833934708478177,-1.9611095346228493,-1.4458660764422593,,2.6791208758353173,-1.5421798078689415
2009-11,,2.059759966008627,,0.9236955698663885,2.0208858626201818,1.7476590412721797,1.8382085216270903,-1.9611095346228493,-1.4302664192361307,,2.6791208758353173,-1.746828414599319
2009-12,,-0.3587577124172924,,0.9236955698663885,2.0208858626201818,1.7476590412721797,1.3796582056548643,-0.9221089163385198,-0.6237896195007235,,2.6791208758353173,-1.746828414599319
2010-01,5.204604325634223,2.8015371475324065,,0.9236955698663885,,1.7476590412721797,0.8921564384489892,0.3058009052702331,0.18482637598995014,,3.687582944095455,-1.9612272743562906
2010-02,,-1.6722321696806413,,6.365138199108316,,1.6446782564277234,,-0.07201750137861383,0.7452956638697292,,3.687582944095455,-1.0213081686945578
2010-03,,-6.1461759152718285,,1.9073344341595742,1.0289064425809689,3.4669488347784956,0.8977044793709679,1.0614377185679276,0.9741896096832267,,2.6791208758353173,-1.5425882321903235
2010-04,5.460045028732835,4.389844907149487,,0.9236955698663885,2.0208858626201818,1.7476590412721797,0.4018149646152396,0.778073913581292,1.085427788957076,,2.6791208758353173,-1.6315348635991138
2010-05,,2.088833674507671,,0.9236955698663885,2.0208858626201818,1.7476590412721797,1.3018839237708038,1.155892320230139,1.277955406931046,,2.6791208758353173,-1.521566909341121
2010-06,,-2.686717075694789,,0.9236955698663885,2.0208858626201818,1.7476590412721797,0.49521495052526365,1.4392561252167744,1.3464096710995686,,2.6791208758353173,-0.19893851518893899
2010-07,4.182841513239774,-2.909256152861889,,0.9236955698663885,1.8362872189914408,1.7476590412721797,0.31741458071642936,1.2503469218923506,1.1923875767203926,,2.6791208758353173,-0.06922848732865186
2010-08,,-1.164368417975347,,0.9236955698663885,1.791432731413081,1.7476590412721797,2.3505644643670367,1.6281653285411977,0.8565338431435784,,2.6791208758353173,-1.4422763739711302
2010-09,,0.6963135265379311,,0.9236955698663885,1.9596370598319293,1.7476590412721797,0.5704328858815987,1.8170745318656214,0.7452956638697292,,2.6791208758353173,-0.5369937043006713
2010-10,3.5016663049768093,3.0753506653533798,,0.9236955698663885,0.5893324643130455,1.7476590412721797,0.3607936703196714,1.9115291335278335,0.7474348596249956,,2.6791208758353173,-0.26235823650927453
2010-11,,2.059759966008627,,0.9236955698663885,0.5422352523557679,1.7476590412721797,1.5211419619487376,2.6671659468255275,0.8993177582489051,,2.6791208758353173,-1.2182206256912083
2010-12,,0.4618475806444943,,0.9236955698663885,-0.45458284553095774,1.7476590412721797,1.5728300434301599,2.761620548487739,1.1175157252860708,,2.6791208758353173,0.6744299894783599
2011-01,3.5016663049768093,-1.6297314350012482,,0.9236955698663885,,1.7476590412721797,0.746646646835657,2.761620548487739,1.0897061804676087,,3.687582944095455,2.722101339645889
2011-02,,-2.000474286905349,,2.0432430855299626,,2.972007772256227,,3.139438955136586,1.233032296070453,,3.687582944095455,4.342645770819374
2011-03,,-1.0584230982887473,,2.4781507699152057,2.2130649146496606,1.112284359171791,1.1922899822616349,3.180998979867959,1.3678016286522319,,2.6791208758353173,0.6160881798499905
2011-04,3.6719601070425503,1.2715447935146877,,0.9236955698663885,1.6725683393304283,1.7476590412721797,0.5992949140160196,2.761620548487739,1.3849151946943625,,2.6791208758353173,-0.1662855586791935
2011-05,,0.2835020297717384,,0.9236955698663885,1.1836544247263094,1.7476590412721797,1.772339839218593,2.761620548487739,1.2800946026863123,,2.6791208758353173,1.5211960435138034
2011-06,,-1.2096275481835632,,0.9236955698663885,1.0849745520539182,1.7476590412721797,0.8205835631911254,2.761620548487739,1.2736770154205133,,2.6791208758353173,1.9293592854741692
2011-07,3.5016663049768093,-1.7604087425753945,,0.9236955698663885,1.5806166397947912,1.7476590412721797,-0.20285568960683115,2.761620548487739,1.3442704753443022,,2.6791208758353173,1.9293592854741692
2011-08,,-0.015521007688840908,,0.9236955698663885,1.313732438703552,1.7476590412721797,2.5621224982797233,2.761620548487739,1.4341166970654882,,2.6791208758353173,1.9293592854741692
2011-09,,0.20395035070085188,,0.9236955698663885,0.7037114076378623,1.7476590412721797,0.9479055052425498,2.761620548487739,1.3720800201627645,,2.6791208758353173,1.9293592854741692
2011-10,2.9907848987795855,0.12117161033096266,,0.9236955698663885,1.3944705163445992,1.7476590412721797,0.5257548358356103,2.761620548487739,1.215918730028322,,2.6791208758353173,1.9293592854741692
2011-11,,-0.7302980304014641,,0.9236955698663885,1.210567117273325,1.7476590412721797,1.9377023302833802,2.761620548487739,0.8907609752278398,,2.6791208758353173,1.9293592854741692
