month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2013-01,1.3166976824810392,0.12901516347782066,1.3332665715047198,1.1654945376790806,,1.366064429765578,0.4548993372829667,0.5030920666802073,-0.5272519151252888,,0.7507471601874408,0.5828734523293142
2013-02,,-0.007884994637415974,1.5174333072478854,3.847198416703144,,,,-0.040071834891464264,-0.45874189683926797,,0.7507471601874408,0.24622667279681926
2013-03,,-0.37357777555524024,0.3203495249172867,-1.7698840326040164,-3.805158250803521,0.6551174573312593,,1.3358276925615478,-0.4564582295630673,,0.7507471601874408,0.38191517003229375
2013-04,1.1264359483951099,-0.6424560017425102,0.5965996285320382,0.6581451551610144,-0.8302102261319722,0.7287567666825041,1.008321052704283,0.005162901107369203,-0.5226845805728875,,0.7507471601874408,0.14757792370578932
2013-05,,0.11689389097093703,-0.6925675216701463,0.8031021215947477,0.16762403855342606,0.7777148094620148,1.1712990781619466,0.37132131398795293,-0.6825412899069361,,0.7507471601874408,0.3378308102950414
2013-06,,0.4672051785183152,-0.8767342574133185,0.7668628799863139,-0.19478318145718246,0.800316260125976,1.0003701422597386,0.0381345117459054,-0.7396329718119535,,0.7507471601874408,3.0425951069349733
2013-07,0.8410433472662139,-0.5994651338143986,-0.6004841537985603,0.6581451551610144,0.06780226556149126,0.9033446135940841,1.0619083823089415,0.6979137941022937,-0.7008106281165417,,0.7507471601874408,3.0426621307588784
2013-08,,-0.3893636673600642,-0.23215068231222286,0.9480590880284804,0.590804519385982,0.8787989125806949,1.1547594867039295,0.704508116230001,-0.6026129352399118,,1.5560918065195546,1.4243361061099777
2013-09,,0.5717813800171923,-0.6925675216701463,1.2017337792875138,1.5880947170002013,0.9174779972021514,0.3889035214708729,0.5801415146986811,-0.45417456228686665,,1.5560918065195546,1.0298912346599278
2013-10,1.1264359483951099,0.45214144685198093,0.5965996285320382,1.1292552960706468,0.9139380960247362,0.9002876470252572,0.9680008091530335,1.1415844144489091,-0.3902318785532472,,1.5560918065195546,1.328855687728608
2013-11,,1.108660474387847,1.4253499393762992,1.1654945376790806,0.7345753253064929,0.9052295386901319,0.7159785494452946,1.3196311118970037,-0.42905422224865897,,1.8489444051857773,1.9169793519088427
2013-12,,0.6490096237874833,0.7807663642752103,1.0567768128537804,0.511918092690743,1.003555507817964,0.7797774541336399,1.1023655512683348,-0.4085012167628527,,1.8489444051857773,2.2528648035206245
2014-01,0.9361742143091795,0.6272365737659413,-0.6925675216701463,0.9480590880284804,,0.9738313495632024,1.2040926413186464,0.5015880984756425,-0.3947992131056486,,1.8489444051857773,2.8477996906541074
2014-02,,0.11667035793461641,-1.6134012003859934,0.513188188727281,,,,0.48701117587755294,-0.45874189683926797,,1.8489444051857773,2.488471538687298
2014-03,,-0.24902242298320787,0.5045162606604522,0.6219059135525812,1.6017636032776612,0.5385997179436413,-0.08246550459755941,-0.1319295852318065,-0.540953918782493,,1.8489444051857773,-0.06327758184491271
2014-04,0.8410433472662139,-1.3897881171746955,-0.41631741805539485,0.6219059135525812,0.25421296234843993,0.6405312896612335,0.7736171145268276,0.36981734578338804,-0.6098978338509919,,1.8489444051857773,0.7558757352507927
2014-05,,-0.13221681417312775,0.13618278917411467,0.5856666719441473,-0.27975206772081235,0.5660388733605486,0.9289020937613724,-0.30511730848053775,-0.5419130590384973,,1.8489444051857773,0.44219389743474596
2014-06,,0.4672051785183152,1.0570164678899618,0.6219059135525812,-0.13749883577186106,0.70768110270053,0.8300047359719961,0.4768304680312683,-0.41453009837202254,,1.8489444051857773,0.22566789984201807
2014-07,0.9361742143091795,0.5215330393338841,0.2282661570457007,0.7668628799863139,-0.022046937378509112,0.6865034581177033,0.950949778971741,0.3134763830431532,-0.33752483781853515,,1.8489444051857773,0.859305823850453
2014-08,,1.3544112686483716,-0.04798394656905081,0.6943843967694475,-0.6157995576871759,0.6359568713633735,0.9874620528366592,0.2545902433413469,-0.2826254764986704,,1.8489444051857773,0.9035402687861903
2014-09,,0.6963367325892247,0.3203495249172867,-0.06663967700765154,-1.5373531037912522,0.5574156290922994,0.04870345319637682,-0.08588502019974592,-0.35912833025139373,,1.8489444051857773,0.4603006301263783
2014-10,0.5556507461373188,0.45214144685198093,-0.6925675216701463,0.3319919806851146,-0.6673405837556364,0.47559801487316006,0.41946054884183803,-0.506301978306552,-0.4951892265674311,,1.8489444051857773,0.05385841496465991
2014-11,,0.36132835895567045,-0.6004841537985603,0.22327425585981475,-0.6008235909886196,0.4641168623242861,0.4634374482239071,-0.5368441018454063,-0.5964013602486459,,1.8489444051857773,0.1504219568001443
2014-12,,-0.7210992545048553,-0.6004841537985603,0.04207804781764828,-0.5534229586262905,0.5131538420111872,0.5136780440592622,-0.7240302983827789,-0.6991663876776771,,1.8489444051857773,0.8764389686734202
2015-01,0.6507816131802844,-0.4937615993823324,0.04409942130252866,0.2957527390766814,-0.37391814084020275,0.5544160266114517,0.9278358823547084,-0.6473279199499742,-0.8413018389484084,,1.8489444051857773,1.970344588724783
2015-02,,-0.7552171100696015,-0.32423405018380885,0.9118198464200472,,,,-1.5055153154470264,-1.0708104002065781,,1.482878656852999,1.761379048610161
2015-03,,-0.6226884806992962,-0.04798394656905081,-1.2625346500859504,-2.529002445348435,0.26638996028319245,-0.19181504773093325,-0.7335168670577261,-1.1798326759723994,,1.1900260581867754,2.262342759264618
2015-04,0.3653890120513884,-1.6388988223187515,-0.8767342574133185,-0.5377498179172846,-1.6790674227716318,0.15125288133788647,0.48046032323772175,-0.797493360682675,-1.1256412515081566,,0.7507471601874408,0.652393797953958
2015-05,,-0.5058828718892161,-0.7846508895417323,-0.4290320930919845,-0.9647970396993963,0.09190630028354121,0.5449810178877692,-0.6432787747838381,-1.1284273255851216,,0.7507471601874408,-0.885948011924187
2015-06,,-0.2801269369138614,-1.15298436102807,-0.35655360987511814,-0.9047342203807763,0.12322709232040163,0.4379189637790371,-0.9652436604225949,-1.136305977688014,,0.7507471601874408,-1.1640384297185167
2015-07,0.3653890120513884,-0.4749097812423662,-0.8767342574133185,-0.10287891861608503,-0.8672946128805423,0.24622721879538936,0.6227392978611134,-0.7800241915373453,-1.1834637069415586,,-0.4938763841440082,-0.3401435879888803
2015-08,,-0.7630297250761614,-0.41631741805539485,-0.3927928514835513,-1.5016900123775456,0.21690068682568317,0.681212056602324,-0.48339538565241114,-1.310367097480031,,-0.4938763841440082,-0.7144309926201691
2015-09,,-1.0474382034192022,-0.6004841537985603,-0.35655360987511814,-0.8377354221020716,0.28554000498704823,-0.26516974358735945,-0.12695492117055374,-1.4367680812177395,,-0.7135158331436755,-0.7412574807374589
2015-10,0.27025814500842366,-1.1670781365844312,-0.23215068231222286,-0.5015105763088511,-1.2616684019152271,0.31193802672169346,0.0665614293344951,-0.5432070442493344,-1.4368190069979987,,-0.7135158331436755,-0.7921035380925484
2015-11,,-0.8842251667646357,-0.8767342574133185,-0.5377498179172846,-1.2801596727557565,0.3421892481779767,0.36533966437315946,-0.9229011709710011,-1.4315841565007639,,-0.8599421324767873,-0.8323749633058979
2015-12,,-1.5929867225090555,-0.41631741805539485,-0.3203143682666847,-1.1102122105155956,0.3786735435700262,0.37310588984442694,-0.6704658923278941,-1.4315841565007639,,-0.8599421324767873,-0.800101303885162
2016-01,0.17512727796545888,-0.991983009670453,0.41243289278887274,-0.4290320930919845,-1.6740533055915876,0.36096716174699023,0.5674600520741243,-0.5381166903261918,-1.4315841565007639,,-0.8599421324767873,-0.7361782544780362
2016-02,,-1.253438520357722,-0.5084007859269744,-0.44145345554569115,,,,-0.306736966546992,-1.2945641199287221,,-0.8599421324767873,-0.7690305898406983
2016-03,,-1.7436866538475788,-0.9688176252848979,-0.7889105929859405,-0.4013097222263384,0.1403360541331538,-0.26867239022565453,0.2717123429010073,-1.2032174288806945,,-0.8599421324767873,-0.806234103148659
2016-04,0.07999641092249328,-1.5143434697467104,-0.14006731444063683,-0.10287891861608503,-0.06730676168205864,0.21387975667109943,0.3173681076612162,0.2733215888798921,-1.0661973923086527,,-0.8599421324767873,-0.7056236643279689
2016-05,,-0.5058828718892161,-0.6925675216701463,-0.3927928514835513,-0.8415333772310044,0.1158214866205054,0.39903423226706963,0.30394932291654464,-0.8606673374505903,,-0.8599421324767873,-0.671529462315016
2016-06,,-0.4046822894859026,-1.15298436102807,-0.3927928514835513,-0.8068953337437476,0.091306919107857,0.3126233065478253,-0.030239353529467126,-0.7236473008785486,,-0.8599421324767873,-0.8029671606938779
2016-07,-0.015134456120471474,-0.7240204863864221,-0.9688176252848979,-0.3203143682666847,-0.6857143410567299,0.2383943241837478,0.4585078440740497,-0.2147600556489035,-0.6779739553545348,,-0.8599421324767873,-0.7251007038741554
2016-08,,-0.887585077648185,-0.6004841537985603,-0.3927928514835513,0.4538095029165349,0.1403360541331538,0.3910128025927463,-0.3470976886644168,-0.4724439004964721,,-0.8599421324767873,-0.6878713932390068
2016-09,,-0.17555073541499316,-0.5084007859269744,-0.2840751266582515,0.47686669017441713,0.2383943241837478,-0.3456812715482084,-0.839172947225641,-0.2669138456384097,,-0.8599421324767873,-0.7001107438723421
2016-10,-0.015134456120471474,-0.4197460211522369,-0.8767342574133185,-0.35655360987511814,0.18646908699688935,0.2629088916963962,0.06224996391285228,-0.16764767319160165,-0.06138379078034712,,-0.8599421324767873,-0.6380560546226577
2016-11,,0.8595497692438,-0.6004841537985603,-0.35655360987511814,0.21016290900876938,0.091306919107857,0.45393885418597535,0.035643709019421974,0.18981960960172928,,-0.8599421324767873,-0.3953738488530606
2016-12,,1.0226756815035805,0.41243289278887274,-0.3203143682666847,0.20614910006266177,0.28742345920904505,0.34669087938896836,0.21647968903767462,0.6693897376038751,,-0.8599421324767873,-0.14011756949356743
2017-01,0.07999641092249328,1.1254579840540622,-0.04798394656905081,-0.3927928514835513,0.18804376842533296,0.31193802672169346,0.3401681518966528,0.013197562015601893,1.171796538368028,,-0.8599421324767873,-0.31625384900083936
2017-02,,1.113113178510858,0.2282661570457007,-1.5027102238458419,,,,0.5598437284301507,1.4915099570361254,,-0.7135158331436755,-0.34057408508043474
2017-03,,1.494752513025219,-0.04798394656905081,1.1736777208266804,2.3184085845029228,-0.03126591845538542,-0.19909276337401619,-1.4636355854429912,1.6970400118941877,,-0.5670895338105637,0.18271281306950493
2017-04,0.27025814500842366,0.4785421714057636,0.8728497321467963,0.18703501425138128,0.3969727395015922,0.31193802672169346,0.2747388891283476,-1.3479457235533914,1.6513666663701738,,-0.5670895338105637,0.34352846779770746
2017-05,,0.8642260064031225,-0.6004841537985603,-0.21159664344138485,0.01164604985475637,0.2629088916963962,0.25554785515241146,-1.0008761378845916,1.3773265932260907,,-0.5670895338105637,0.6676481572782317
2017-06,,0.9654265888064447,0.2282661570457007,-0.21159664344138485,-0.188154799340674,0.2629088916963962,0.18385198191238608,-0.6538065522157918,1.171796538368028,,-0.5670895338105637,0.293586913049898
2017-07,0.27025814500842366,1.393420507338093,0.5045162606604522,0.18703501425138128,0.11270666294927262,0.3364525942343419,0.5414000286038337,-0.6538065522157918,1.171796538368028,,-0.5670895338105637,0.35147786000689746
2017-08,,0.9807452109322743,-0.14006731444063683,-0.24783588504981802,0.8183985576426732,0.18936518915845102,0.36237845477678016,-0.7694964141053918,1.171796538368028,,-0.5670895338105637,0.5310553361556112
2017-09,,1.4436688480214102,-0.6004841537985603,-0.3927928514835513,0.09552803896065462,0.1158214866205054,-0.34847199398267203,-0.306736966546992,1.3544899204640837,,-0.5670895338105637,0.6245331159841758
2017-10,0.17512727796545888,2.0713610302883754,1.0570164678899618,-0.17535740183295168,0.2541315275272517,0.16485062164580264,-0.04416568212298703,-0.5381166903261918,1.4915099570361254,,-0.5670895338105637,0.4270214117904625
2017-11,,1.3577711795319207,0.2282661570457007,-0.3203143682666847,-0.20702149501508613,0.091306919107857,0.1837282127502614,-0.19104710465739222,1.4915099570361254,,-0.5670895338105637,0.38088038044601463
2017-12,,1.147231034075604,0.3203495249172867,-0.35655360987511814,-0.2731645060969503,0.1403360541331538,0.210437179525564,-0.422426828436592,1.240306556654049,,-0.4938763841440082,0.5320739614984956
2018-01,0.07999641092249328,1.3745686891981268,0.13618278917411467,-0.3203143682666847,0.28926086007499313,-0.05578048596803382,-0.23398126875517697,-0.306736966546992,1.0347765017959865,,-0.4938763841440082,0.889436867136468
2018-02,,1.113113178510858,1.0570164678899618,3.0261987604565035,,,,-0.6538065522157918,0.8977564652239446,,-0.4938763841440082,0.06361222523826153
2018-03,,-0.12446707041118434,0.5045162606604522,-3.335376870175653,-0.8116554567473263,0.017763216569911377,-0.1528761254056761,0.9658515142386069,0.760736428651903,-0.7168479029788106,-0.4938763841440082,0.1336670930023899
2018-04,0.17512727796545888,0.1048761136896753,0.3203495249172867,-0.3927928514835513,-0.4797312488664397,0.1158214866205054,0.16826087471811244,0.040332619121807814,0.6237163920798613,1.469176864037745,-0.42066323447745263,0.27344932388179793
2018-05,,1.1133367115471784,0.5045162606604522,-0.03040043539921837,0.38203470699822234,-0.05578048596803382,0.09096553817053357,-0.306736966546992,0.6922264103658821,-0.5418004833814897,-0.42066323447745263,0.5863562113312252
2018-06,,1.8373140568106539,0.6886829964036242,-0.10287891861608503,1.1201022002985788,-0.2764115935818703,-0.05938610221951671,-0.306736966546992,0.8520831196999307,-0.4921097331842049,-0.42066323447745263,0.22100151709629515
2018-07,0.17512727796545888,1.1443098021940372,0.6886829964036242,-0.3927928514835513,0.41502096368203717,-0.15383875601862784,0.4080015193798231,-0.19104710465739222,0.9891031562719725,0.18427265371267376,-0.42066323447745263,0.04725250173186035
2018-08,,0.7316345057882184,-0.23215068231222286,-0.3927928514835513,0.17587060272437977,-0.20286789104392464,0.154005444317315,0.040332619121807814,0.9662664835099655,1.4307390864480263,-0.42066323447745263,-0.5970416500892025
2018-09,,0.9454474377332807,0.13618278917411467,-0.35655360987511814,0.588198811272065,-0.15383875601862784,-0.440057475596041,0.2717123429010073,0.8520831196999307,0.042467219554101765,-0.42066323447745263,-0.4658283050541488
2018-10,-0.015134456120471474,0.07847538913587494,0.13618278917411467,-0.465271334700418,0.41914424576751397,-0.10480962099333105,0.08310453690402171,0.5030920666802073,0.737899755889896,0.14989189715753506,-0.42066323447745263,-0.2986681053628552
2018-11,,-0.3860037564765062,-1.060900993156484,-0.4290320930919845,0.15731583333973395,-0.2518970260692219,0.26671852635136317,0.5030920666802073,0.6693897376038751,0.32632146735168754,-0.42066323447745263,-0.510148515797278
2018-12,,-1.0947653122209435,-0.7846508895417323,-0.6102283011341509,0.07278855058745846,-0.3744698636324643,0.42727028212852614,0.15602248101140784,0.5323697010318336,-1.0146666396337485,-0.42066323447745263,-0.35858671169167206
2019-01,-0.20539619020640182,-1.3656490673865502,-0.8767342574133185,-0.5015105763088511,0.579952247101111,-0.3595615745453221,-3.074744938822119,-0.19104710465739222,0.12130959131570847,0.22696221000366307,-0.42066323447745263,-0.1311164688585763
2019-02,,-1.1288831677856896,0.3203495249172867,-0.1036932143750264,,,,-0.422426828436592,-0.06138379078034712,0.5883707287580091,-0.42066323447745263,-0.6999522786852669
2019-03,,-1.494575948703514,0.2282661570457007,-1.3492489945838577,0.25008968026296297,-0.3499552961198159,-0.04632081623557499,-0.6538065522157918,-0.06138379078034712,1.1989338044160964,-0.42066323447745263,-0.5061988007961103
2019-04,-0.30052705724936657,-1.1406774120306309,0.3203495249172867,0.513188188727281,0.3160621936305927,-0.22738245855657346,-0.21452167493274174,0.2717123429010073,0.0071262275056737205,-0.4466048433571517,-0.42066323447745263,-0.2711705032778463
2019-05,,-0.5058828718892161,0.04409942130252866,-0.6102283011341509,-0.02617021946398606,-0.5951009712463006,-0.21509395461385114,0.5030920666802073,0.12130959131570847,-1.020745910230227,-0.42066323447745263,-0.5172277395230518
2019-06,,-1.2765697574901116,0.2282661570457007,-0.7551852675678843,-0.7456829433796966,-0.2518970260692219,-0.38456706283450925,0.7344717904594075,0.0527995730296876,0.7052538339376173,-0.42066323447745263,-0.5306947783425734
2019-07,-0.5859196583782625,-1.4713526018186076,0.13618278917411467,-0.2840751266582515,-0.09420437387435412,0.04227778408256021,0.18258957174218152,0.7344717904594075,-0.08422046354235407,1.3816362208344866,-0.42066323447745263,-0.7200848636895651
2019-08,,-1.1366957827922408,-0.32423405018380885,-0.827663750784751,-0.6755871479265901,-0.4970427011957067,-0.5637570018016017,0.8501616523490069,-0.15273048182837493,0.7003473105037196,-0.42066323447745263,-0.30814710364097536
2019-09,,-1.2965489085632669,-0.6925675216701463,-0.9726207172184839,-0.4900394540801319,-0.5215572687083551,-1.2177754965894014,0.8501616523490069,-0.2669138456384097,0.042467219554101765,-0.42066323447745263,-0.3181887923377606
2019-10,-0.6810505254212273,-1.1670781365844312,-0.23215068231222286,-0.465271334700418,-0.3209848885755809,-0.4480135661704097,-0.8043279849760683,1.0815413761282069,-0.3582605366864374,1.3472554642793468,-0.42066323447745263,-0.37683161490607037
2019-11,,-1.5070019296247887,-1.7054845682575794,-0.8639029923931841,-0.19316314392579848,-0.5951009712463006,-1.039785639067958,2.007060271245006,-0.44960722773446526,-0.8710420997701359,-0.4938763841440082,-0.3197359129800007
2019-12,,-0.8456546070768789,0.2282661570457007,-0.3203143682666847,-0.25913565729342813,-0.3989844311451127,-2.8886837003208816,2.816889304472206,-0.40393388221045134,0.18269692748807384,-0.4938763841440082,-0.5680238942446696
2020-01,-0.776181392464192,-0.3692062468103,-0.23215068231222286,-0.06663967700765154,1.6087111274275856,-0.3989844311451127,-3.722757872267604,2.816889304472206,-0.19840382735238882,0.22696221000366307,-0.6036961086438422,-0.8551726825486162
2020-02,,-0.07016267092342775,-0.43933826002328974,-0.3384339890709013,0.9345545064521205,-1.3489239222602414,-2.152508466168454,2.4698197188034063,-0.34684220030543395,-0.6089928383637964,-0.7135158331436755,-1.1423214708525629
2020-03,,0.12464363473288044,-0.6465258377343567,-0.6102283011341509,0.2603978854766549,-2.2988634133753703,-0.949336275534211,2.122750133134606,-0.4952805732584791,0.0015702372942803687,-0.8233355576435089,-1.4294702591565094
2020-04,-2.0604480975442203,-0.9538443831725867,-0.853713415445417,-0.8820226131974007,-0.41375873549881026,-3.248802904490499,-2.7025409610553566,1.7756805474658066,-0.6437189462115244,1.948122290886474,-0.9331552821433429,-1.7166190474604557
2020-05,,0.366004596114993,-1.060900993156484,-1.1538169252606505,-1.0879153564742754,-3.25830229940165,-0.3891657550455348,1.4286109617970064,-0.7921573191645694,2.571344791135219,-0.9331552821433429,-1.7183531959447167
2020-06,,0.21809447337425045,-0.8767342574133185,-0.9726207172184839,-0.27975206772081235,-3.046557722511149,-0.36314505605025055,0.3874022047906074,-0.9291773557366111,-0.49210973318419415,-0.9331552821433429,-1.4697844977712802
2020-07,-3.34471480262425,0.39697768676185163,0.13618278917411467,-0.827663750784751,0.021247524518997824,-2.801412047384664,0.23763361777035352,0.5030920666802073,-0.7693206464025625,-2.210454480530959,-0.9331552821433429,-0.9530715020920396
2020-08,,0.607079153216186,-0.14006731444063683,-0.827663750784751,-0.7580527896361272,-2.629810074796125,-0.7034016164497484,0.7344717904594075,-0.6323006098305208,-1.6943798237399141,-0.9331552821433429,-0.976578283544646
2020-09,,0.5717813800171923,0.9649331000183757,-0.5377498179172846,0.36347993761357655,-2.237576994593749,-0.6750132034986984,0.3874022047906074,-0.540953918782493,0.0424672195540908,-0.9331552821433429,-0.8001856796470517
2020-10,-1.727490062893843,0.9503628571401016,1.7936834108626434,-0.06663967700765154,0.2583362444339167,-1.5511691042395914,-0.344909023943467,-0.422426828436592,-0.5637905915445,-1.0474716699642777,-0.9331552821433429,-0.7937237751281211
2020-11,,1.108660474387847,2.0699335144773947,-0.06663967700765154,0.1284528587413959,-1.3060234291131068,-0.8241073685157493,-1.810705171111791,-0.5637905915445,-0.8710420997701359,-0.9331552821433429,-0.36931049571563407
2020-12,,1.52089709179171,2.2541002502205667,-0.03040043539921837,0.7036507096654169,-1.1344214565245672,-3.0277295052292104,-2.1658730471128624,-0.4267705549724583,-1.0146666396337378,-0.9331552821433429,-0.8179411478406668
2021-01,-0.20539619020640182,1.7482347469142152,1.4253499393762992,0.07831728942608145,1.8642103018541587,-1.2324797265751612,-1.2002117465562654,-2.157774756780591,-0.17556715459038186,-0.9704013571181593,-0.9331552821433429,-0.8894592321077254
2021-02,,1.113113178510858,-1.981734671872331,0.30481254947878955,2.167415850009699,-0.4296276405359233,-0.09735185493870761,-1.9553174984737909,0.23549295512574314,0.5883707287580188,-0.9331552821433429,-0.9609773163747833
2021-03,,0.24919898730491283,-2.257984775487089,0.5313078095314979,2.0086694897188404,0.3732244455033147,0.44808945032365516,-1.752860240166991,0.6465530648418683,0.0015702372942743867,-0.9331552821433429,-1.0324954006418414
2021-04,0.5556507461373188,0.603097523977796,1.7936834108626434,0.7578030695842061,1.8499231294279814,1.1760765315425525,-1.9628461205693708,-1.5504029818601912,1.0576131745579933,-1.643968410478974,-0.9331552821433429,-1.1040134849088998
2021-05,,0.7396706538310901,1.0570164678899618,0.9842983296369141,1.6911767691371227,1.3721930716437434,-0.3072017999314289,-1.3479457235533914,1.4686732842741184,-1.020745910230227,-0.9331552821433429,-1.1113290163697873
2021-06,,0.71631588366238,0.9649331000183757,0.6219059135525812,1.546861896145433,0.6796565394114207,-1.364142801130104,-0.8851862759949916,1.971080085038271,-0.49210973318419415,-0.9331552821433429,-0.9978251290222742
2021-07,1.3166976824810392,0.39697768676185163,-0.8767342574133185,0.4407097055104147,0.986095532520581,0.6061128368734751,-1.4091783760101813,-1.1165659997741912,1.9254067395142573,0.18427265371267376,-0.9331552821433429,-0.8558529708166404
2021-08,,-0.26480831478803185,-0.6925675216701463,-0.24783588504981802,1.5901563580429399,-0.2764115935818703,-0.7906579841882727,-1.2322558616637913,1.971080085038271,-0.4970162566181026,-0.9331552821433429,-1.0321078212051202
2021-09,,-0.5492167931310815,-2.0360638589165703,-0.6464675427425844,-0.34366294004570364,-1.7472856443407794,-0.987427067952551,-1.4636355854429912,2.085263448848306,1.2398307866759135,-0.9331552821433429,-0.9535424495076638
2021-10,-1.1567048606360528,-1.4161888417284783,-0.7846508895417323,-1.3002234613587211,0.3428635271861922,-1.281508861600458,-0.7771988390832748,-1.5793254473325913,2.359303521992389,-1.0474716699642777,-0.9331552821433429,-0.8961434396533491
2021-11,,-1.6315572821968123,-1.5213178325144074,-1.2987738916943836,0.029494088689951535,-1.1589360240372155,-0.5334557398993222,-0.6538065522157918,2.8630805231222634,0.32632146735168754,-0.9331552821433429,-1.015010261546968
2021-12,,-0.9702099596489024,-1.981734671872331,-1.1900561668690839,-0.5910598651743146,-1.4040816991637004,0.38962460182116393,0.2717123429010073,2.861710322756542,1.3800604946098853,-0.9331552821433429,-0.8927866187737974
2022-01,-2.1080135310657035,-0.2446508942382765,-1.15298436102807,-1.0088599588269174,-1.6790835901606889,-1.943402184441967,2.1877010593948354,-0.6538065522157918,2.2679568309443616,0.22696221000365244,-1.0795815814764547,-0.7211741033438821
2022-02,,-0.3815510523535043,-2.7184016148450127,-1.169052989610084,-1.4919970008510066,,,-1.3479457235533914,1.9939167578002779,0.5883707287580188,-1.0795815814764547,-1.0052479719958145
2022-03,,-0.24902242298320787,-2.5342348791018403,2.069991580946047,2.262251337975667,-0.7176738088095429,8.838936942723313,-1.3479457235533914,1.9254067395142573,1.1989338044160964,-0.9331552821433429,-1.018198628769631
2022-04,-1.8226209299368086,-2.386230937750937,-2.0360638589165703,-0.7551852675678843,-0.5085942234647777,-3.2243893369960026,-0.6104525924692074,-0.6538065522157918,1.8112233757042229,4.342849425130107,-0.9331552821433429,-1.0362696174341033
2022-05,,-3.8688773913340464,-2.0360638589165703,-1.3002234613587211,-1.498181923979222,-3.25830229940165,-0.21907383686983967,0.040332619121807814,1.7427133574182019,4.966071925378855,-0.9331552821433429,-1.5746047708761517
2022-06,,-1.0274590523460556,-2.0360638589165703,-1.3002234613587211,-1.498181923979222,-3.25830229940165,-0.6601676115144178,0.040332619121807814,1.3773265932260907,-1.689473300306007,-0.9331552821433429,-1.6944130705873697
2022-07,-5.627855611655412,-0.4749097812423662,0.9649331000183757,-1.1538169252606505,-0.26119729833616656,-1.6001982392648886,0.10696617130250403,0.5030920666802073,1.3088165749400698,-4.605181614774594,-0.9331552821433429,-1.5334869469574495
2022-08,,-2.0085832507964674,-0.41631741805539485,-1.1900561668690839,0.06866526850198153,-1.6982565093154822,0.25073390469281026,0.7344717904594075,0.8749197924619377,-2.8917433908617243,-0.9331552821433429,-1.7183531959447167
2022-09,,-1.4211042611352993,-1.245067728899656,-1.0450992004353505,0.9757873273068888,-1.0363631864739733,-0.5895036603160301,0.5030920666802073,0.44102300998380567,0.0424672195540908,-0.9331552821433429,-1.7183531959447167
2022-10,-2.5836678662805292,-0.7934120788683252,-2.0360638589165703,-0.2840751266582515,-1.0466825356195069,-1.7472856443407794,0.18117565136376898,0.8501616523490069,0.12130959131570847,3.7419825985229815,-0.9331552821433429,-1.545655961288451
2022-11,,-1.6315572821968123,-2.0360638589165703,-0.7551852675678843,-0.7683609948498192,-2.482722669720234,0.19943060888015768,0.040332619121807814,-0.3810972094484444,0.32632146735168754,-0.9331552821433429,-1.451419216616524
2022-12,,-3.585872363661556,-2.0360638589165703,-1.3002234613587211,-1.1415180235854745,-3.25830229940165,0.2937675517607044,-0.5381166903261918,-0.3810972094484444,2.5774240617317066,-0.9331552821433429,-1.3859893578866802
2023-01,-3.53497653671018,-4.354977529115283,-2.0360638589165703,-1.3002234613587211,-1.6790835901606889,-2.801412047384664,-0.07320386620976643,-0.306736966546992,-0.2440771728764027,-3.365128491361792,-1.2260078808095665,-0.8077669878076665
2023-02,,-0.3815510523535043,0.6886829964036242,-6.116114986274828,-2.2197562889376714,,,0.040332619121807814,-0.2669138456384097,-1.8063564054856152,-1.2260078808095665,-1.1101018842018027
2023-03,,2.7403060387455254,2.162016882348981,4.236703583789243,1.0376365585890417,-1.5021399692142945,1.2616650354737053,-1.2322558616637913,-0.40393388221045134,0.0015702372942743867,-0.9331552821433429,-0.9036570426691851
2023-04,-1.9177517969797733,0.603097523977796,2.9078921621088125,-1.1538169252606505,-0.009677091122078636,0.2383943241837478,-1.2807652136776093,-1.5793254473325913,-0.6551372825925278,-2.841331977600787,-0.9331552821433429,-0.6589223056422067
2023-05,,-1.6268810450374898,1.7016000429910574,-0.5377498179172846,0.487178400177882,1.3721930716437434,-1.2665872360085215,-2.1658730471128624,-0.9063406829746042,0.17661765689159528,-0.9331552821433429,-1.1197447688444495
2023-06,,-2.023901872922297,0.5045162606604522,-1.2987738916943836,0.29544578320320847,0.753200241949366,-1.8592600705434132,-2.157774756780591,-1.1347074105946735,0.7052538339376173,-0.9331552821433429,-1.331744639282469
2023-07,-0.20539619020640182,-1.9695740121067282,-0.41631741805539485,-0.9726207172184839,-0.4323135048834559,-1.6001982392648886,-1.2053058109036943,-2.1658730471128624,-1.3174007926907292,0.18427265371267376,-0.9331552821433429,-1.0305929496184967
2023-08,,-1.6349171930803703,-1.6134012003859934,-1.226295408477517,0.10165152518579637,-1.7472856443407794,-0.36539834764116647,-2.1658730471128624,-1.0890340650706598,-0.4970162566181026,-0.9331552821433429,-1.4664066872046686
2023-09,,-1.0474382034192022,-2.0360638589165703,-0.9363814756100507,-0.428190222797979,-1.2324797265751612,-1.3839032799891404,-2.1658730471128624,-0.7693206464025625,0.042467219554101765,-0.9331552821433429,-1.2537297256032778
