month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
1992-07,3.581563002371275,,,1.5148987534127816,,-1.1781965677292212,,1.0535819402811155,,,
1992-08,,,,1.8967775642485256,,-1.1781965677292212,,1.246954778873041,,,
1992-09,,,,1.6938694907698961,,-1.1781965677292212,,1.5370140367609288,,,
1992-10,3.890718203266508,,,1.6938694907698961,,-1.1781965677292212,,2.3588486007766116,,,
1992-11,,,,1.8952115702966497,,-1.1781965677292212,,2.5522214393685374,,,
1992-12,,,,1.8967775642485256,,-1.1781965677292212,,2.6972510683124806,,,
1993-01,3.890718203266508,,,1.8967775642485256,,-1.1781965677292212,,2.7465611421534226,,,
1993-02,,,,-0.3642939888369212,,,,3.71245847092009,,,
1993-03,,,,3.9533750499034666,,-3.8046020425694214,,3.809144890216052,,,
1993-04,4.3235354845198355,,,1.8967775642485256,,-1.1781965677292212,7.521515818671136,2.7465611421534226,,,
1993-05,,,,1.8967775642485256,,-1.1781965677292212,3.9845402747117387,2.7465611421534226,,,
1993-06,,,,1.8967775642485256,,-1.1781965677292212,6.828432866203623,2.7465611421534226,,,
1993-07,3.2105767612969953,,,1.8967775642485256,,-1.1781965677292212,6.268450799775688,2.7465611421534226,,,
1993-08,,,,1.8967775642485256,,-1.1781965677292212,2.1557106851012917,2.7465611421534226,,,
1993-09,,,,1.8967775642485256,,-1.1781965677292212,3.2974371787315837,2.7465611421534226,,,
1993-10,2.9014215604017624,,,1.3359280160556668,,-1.1781965677292212,3.3834148029270317,2.7465611421534226,,,
1993-11,,,,0.7542731196450446,,-1.1781965677292212,3.7453994588948905,2.7465611421534226,,,
1993-12,,,,1.3359280160556668,,-1.1781965677292212,4.024115906423087,2.7465611421534226,,,
1994-01,3.6433940425503213,,,1.8967775642485256,,-1.1781965677292212,72.27266270061607,2.7465611421534226,,,
1994-02,,,,3.9533750499034666,,,,8.933525112902075,,,
1994-03,,,,-1.4828610973188872,,-3.8046020425694214,-6.999019804431423,9.948732515509683,,,
1994-04,3.6433940425503213,,,1.3359280160556668,,-1.1781965677292212,3.347638305221272,2.7465611421534226,,,
1994-05,,,,1.5148987534127816,,-1.1781965677292212,3.1135250992952517,2.7465611421534226,,,
1994-06,,,,1.6938694907698961,,-1.1781965677292212,3.034926977687967,2.7465611421534226,,,
1994-07,3.148745721117949,,,1.1345859365289128,,-1.1781965677292212,4.275193192562604,2.7465611421534226,,,
1994-08,,,,1.1345859365289128,,-1.1781965677292212,2.5768635979439436,2.7465611421534226,,,
1994-09,,,,1.8967775642485256,,-1.1781965677292212,1.0003944749799596,2.7465611421534226,,,
1994-10,2.963252600580809,,,1.8967775642485256,,-1.1781965677292212,2.5958140245074146,2.7465611421534226,,,
1994-11,,,,1.8967775642485256,,-1.1781965677292212,1.232598530160673,2.7465611421534226,,,
1994-12,,,,1.8967775642485256,,-1.1781965677292212,1.6460153958977914,2.7465611421534226,,,
1995-01,2.3449421987903425,,,1.8952115702966497,,-1.1781965677292212,59.81946368684451,2.7465611421534226,,,
1995-02,,,,0.3068462762522583,,5.209377123632185,,10.383821402341514,,,
1995-03,,,,1.2240713052074703,,3.632587765112955,4.327682884984722,9.561986838325831,,,
1995-04,2.283111158611296,,,1.4254133847342239,,2.292579608598028,3.0055981246620096,2.7465611421534226,,,
1995-05,,,,1.2016999630378309,,2.292579608598028,1.4229055621102202,2.7465611421534226,,,
1995-06,,,,0.6871590931361266,,2.292579608598028,0.8757297425247144,2.7465611421534226,,,
1995-07,1.6648007568208298,,,0.8661298304932412,,2.292579608598028,-0.625207989955822,2.7465611421534226,,,
1995-08,,,,0.7990158039843231,,2.292579608598028,-0.061925069561871326,2.7465611421534226,,,
1995-09,,,,0.39633164493081563,,2.292579608598028,2.926025157816667,2.7465611421534226,,,
1995-10,1.3556455559255967,,,0.3068462762522583,,2.292579608598028,1.233394754285731,2.7465611421534226,,,
1995-11,,,,0.642416408796848,,2.292579608598028,1.8714940993272327,2.7465611421534226,,,
1995-12,,,,0.46344567143973336,,2.292579608598028,1.4130843813711813,2.7465611421534226,,,
1996-01,1.541138676462737,,,1.0898432521896344,,2.292579608598028,-1.1470744619419269,2.7465611421534226,,,
1996-02,,,,1.5372700955824203,,1.2148440820501332,,3.0839967454963317,,,
1996-03,,,,0.4858170136093726,,3.580028119828981,0.3741018850884028,3.2290263744402763,,,
1996-04,1.6648007568208298,,,0.4858170136093726,,1.7930001801738513,-0.6056846650611408,2.7465611421534226,,,
1996-05,,,,0.8213871461539624,,1.0834449688401973,-0.5951356695988842,2.7465611421534226,,,
1996-06,,,,0.6871590931361266,,1.2674037273341074,-0.39842848167118644,2.7465611421534226,,,
1996-07,0.675504113956084,,,0.843758488323602,,1.3199633726180815,-0.16718616623479635,2.7465611421534226,,,
1996-08,,,,0.4858170136093726,,0.4264494027905173,1.0935759297605603,2.7455942779604627,,,
1996-09,,,,0.1278755388951436,,0.58412833864244,-0.6841837514654014,2.6489078586645,,,
1996-10,0.6136730737770376,,,0.8213871461539624,,1.0046055009142354,-0.9025607955563691,2.3105053911286304,,,
1996-11,,,,0.7319017774754054,,0.9257660329882736,-0.22803287257591795,2.117132552536705,-0.07956237220847547,,
1996-12,,,,0.7542731196450446,,0.8206467424203252,0.7569054587863886,2.068789342888724,-0.1392040820028108,,
1997-01,1.2319834755675039,,,0.8885011726628804,,1.4776423084700052,-1.3073095178413523,2.117132552536705,-0.061669859270174876,,
1997-02,,,,0.0607615123862259,,1.3988028405440434,,1.5853572464089105,-0.1232996260576547,,
1997-03,,,,0.08313285455586514,,-0.5459040349630092,1.6565611274194088,1.4403276174649662,-0.05968180227703036,,
1997-04,1.1701524353884563,,,0.7766444618146839,,-0.046587404765252395,-1.6844134313294217,0.6668362630972647,-0.05371763129759684,,
1997-05,,,,0.4187029871004549,,-0.23054616325916305,-0.39498254589691495,0.2800905859134141,-0.13522796801652176,,
1997-06,,,,0.4187029871004549,,-0.3882250991110861,-1.6030526029354326,0.08671774732148858,-0.13323991102337726,,
1997-07,1.10832139520941,,,0.46344567143973336,,-0.3882250991110861,-1.8669196002111286,0.08671774732148858,-0.2207144187217357,,
1997-08,,,,-0.3642939888369212,,-0.3882250991110861,-1.3955502581668435,0.03837453767350741,-0.276380014529782,,
1997-09,,,,0.19498956540406173,,-0.7035829708149323,-0.18361357018844807,-0.3483711395103435,-0.32409338236525026,,
1997-10,0.24268683270275695,,,0.2397322497433402,,-1.1781965677292212,-1.2348594543370717,-0.39671434915832476,-0.33602172432411725,,
1997-11,,,,0.39633164493081563,,-0.756142616098907,0.5508152627251421,-0.5417439781022688,-0.3300575533446838,,
1997-12,,,,0.35158896059153677,,-0.9663811972348042,0.04240986845114433,-0.7351168166941942,-0.26842778655720395,,
1998-01,0.18085579252371053,,,-0.1853232514798069,,-1.1781965677292212,-1.0947749877992905,-1.0735192842300636,-0.3300575533446838,,
1998-02,,,,-1.840802572033116,,-0.41450492175307324,,-1.121862493878045,-0.4095798330704642,,
1998-03,,,,-0.11820922497088879,,-2.22781268405019,0.6796874423830704,-1.3152353324699704,-0.673991413158684,,
1998-04,-0.6229477298038955,,,-0.23006593581908538,,-1.1781965677292212,-1.6522819275036877,-0.9284896552861196,-0.7833345477816323,,
1998-05,,,,-0.632750094872593,,-1.1781965677292212,-0.6540032759988208,-1.4119217517659328,-0.8807493404457131,,
1998-06,,,,-0.45377935751547854,,-1.1781965677292212,-1.3544877299278906,-1.7503242193018023,-1.035817785910985,,
1998-07,-0.8084408503410352,,,-0.4761506996851178,,-1.1781965677292212,-2.380494953262839,-1.8953538482457464,-1.1173281226299099,,
1998-08,,,,-0.5432647261940359,,-1.1781965677292212,2.1941807662057644,-1.9436970578937274,-1.1332325785750659,,
1998-09,,,,-0.4761506996851178,,-1.1781965677292212,0.7772902921675917,-1.9436970578937274,-1.2485398841774475,,
1998-10,-0.2519614887296154,,,0.038390170216586264,,-1.1781965677292212,0.5574592546726013,-1.992040267541709,-0.9801521901029387,,
1998-11,,,,0.1278755388951436,,-1.1781965677292212,0.7600747839023144,-1.7986674289497837,-1.2167309722871353,,
1998-12,,,,0.21736090757370097,,-1.1781965677292212,1.9901916786671576,-1.8470106385977652,-1.2763726820814707,,
1999-01,0.5518420335979901,,,0.32921761842189756,,-1.1781965677292212,-2.4590277309928266,-1.7503242193018023,-1.2167309722871353,,1.0105217622701286
1999-02,,,,1.7609835172788135,,-2.254092506692177,,-1.8470106385977652,-1.125280350602488,,0.9953328414447499
1999-03,,,,-1.7736885455241984,,-1.018940842518779,2.063302204900584,-1.8953538482457464,-1.1193161796230544,,1.0098581905177066
1999-04,0.42817995323989727,,,-0.23006593581908538,,-1.1781965677292212,-0.6116516879919488,-2.0892101189341514,-1.0656386408081526,,1.006941403986264
1999-05,,,,-0.20769459364944615,,-1.1781965677292212,-0.7945002959389404,-2.0892101189341514,-0.9145463093291697,,0.9782512202049929
1999-06,,,,-0.2524372779887246,,-1.1781965677292212,-1.2738099202649151,-2.0892101189341514,-0.8270718016308114,,0.5267317638518023
1999-07,-0.2519614887296154,,,-0.20769459364944615,,-1.1781965677292212,-2.3183636584234533,-2.0892101189341514,-0.8628568275074125,,-0.34024489695931043
1999-08,,,,-0.16295190931016726,,-1.1781965677292212,-0.41612665257624154,-1.9436970578937274,-0.6461586152546609,,-0.39876719377186187
1999-09,,,,-0.11820922497088879,,-1.1781965677292212,-1.0748773208240834,-1.8953538482457464,-0.6044094183986262,,-0.43274116620993713
1999-10,-0.3756235690877088,,,-0.40903667317620007,,-1.1781965677292212,-2.2542563768076005,-1.6536378000058396,-0.5646482785357361,,-0.44155484113955384
1999-11,,,,-0.6774927792118717,,-1.1781965677292212,-1.2084317430778586,-1.556951380709877,-0.2942725274680826,-1.2841451665902588,-0.43138473091296686
1999-12,,,,-0.5432647261940359,,-1.1781965677292212,-0.5445465920918799,-1.701981009653821,-0.35391423726241794,-1.2841451665902588,-0.440120594825548
2000-01,-0.9321029306991286,,,-0.5880074105333144,,-1.1781965677292212,-1.1479897237245624,-1.7503242193018023,-0.31216504040638315,-1.2841451665902588,-0.443371833537356
2000-02,,,,-0.2524372779887246,,-0.8349820840248683,,-1.3635785421179516,-0.14119213899595529,-1.3469349456573325,-0.4940646596357666
2000-03,,,,0.44107432927009416,,-1.045220665160766,0.8245180912274918,-0.9284896552861196,0.09141052920195242,-1.3940272799576374,-0.5301184270119397
2000-04,0.30451787288180443,,,0.4187029871004549,,-1.1781965677292212,-1.627840053448601,-1.3635785421179516,0.2246103477426346,-1.4254221694911742,-0.5777851079650618
2000-05,,,,0.3068462762522583,,-1.1781965677292212,-1.0646445713640686,-1.4119217517659328,0.3677504512490393,-1.4254221694911742,-0.6106003271494459
2000-06,,,,0.32921761842189756,,-0.782422438740894,-1.654111653642787,-1.2185489131740075,-0.01395649143470662,-1.4254221694911742,-0.6279511324481366
2000-07,0.5518420335979901,,,0.4858170136093726,,-1.1781965677292212,-1.3478851440653175,-1.0251760745820822,0.43932050300224174,-1.4254221694911742,-0.6437183784001301
2000-08,,,,0.6200450666272088,,-1.1781965677292212,0.30475168056155505,-1.0251760745820822,0.7474693369396408,-1.4254221694911742,-0.6655117721714562
2000-09,,,,0.6200450666272088,,-1.1781965677292212,-0.26430128645316797,-1.121862493878045,0.6321620313372592,-1.4254221694911742,-0.691567947876052
2000-10,0.3663489130608509,,,0.44107432927009416,,-1.1781965677292212,-0.28086687960803947,-1.266892122821989,0.58842477748808,-1.5510017276253216,-0.7060103035379823
2000-11,,,,0.3068462762522583,,-1.0715004878027532,-0.43168731171821384,-1.266892122821989,0.5685442075566349,-1.5510017276253216,-0.7015361700584403
2000-12,,,,0.1278755388951436,,-1.1781965677292212,-0.5720314507663204,-0.6384303973982315,0.5486636376251898,-1.5510017276253216,-0.6546708047979939
2001-01,-0.4374546092667557,,,0.08313285455586514,,-1.1781965677292212,-1.7645611146871027,-0.5417439781022688,0.409499648105074,-1.3940272799576374,-0.48532669272272355
2001-02,,,,-1.7289458611849196,,-0.5196242123210221,,-0.6867736070462128,0.13713584004427615,-1.3940272799576374,-0.5283225371359975
2001-03,,,,2.0070682811448464,,-1.5445372953585228,1.237805906141882,-1.266892122821989,0.03176881940761712,-1.3940272799576374,-0.5014439380370592
2001-04,0.7373351541351304,,,0.46344567143973336,,-1.1781965677292212,-1.4075097375954362,-0.8801464456381382,-0.1073951701124986,-1.3940272799576374,-0.5509371525871173
2001-05,,,,0.32921761842189756,,-1.1781965677292212,-0.1935133864160437,-0.4934007684542874,-0.1670368799068339,-1.3940272799576374,-0.6358561008788068
2001-06,,,,0.038390170216586264,,-0.8875417293088429,-0.7763316593659433,-0.4450575588063061,-0.18691744983827904,-1.3940272799576374,-0.6386701257948938
2001-07,0.18085579252371053,,,0.01601882804694703,,-1.176619778370702,-1.3972035463833556,-0.5900871877502502,-0.2664397295640594,-1.3940272799576374,-0.6882778036557263
2001-08,,,,-0.43140801534583934,,-1.1781965677292212,0.5946803635485797,-0.5417439781022688,-0.40560371908417514,-1.3940272799576374,-0.7032269824286177
2001-09,,,,-0.43140801534583934,,-1.1781965677292212,0.41081590184815525,-0.7834600263421755,-0.5447677086042909,-1.3940272799576374,-0.7221918405806791
2001-10,-0.190130448550569,,,-0.11820922497088879,,-1.1781965677292212,-0.8894500524508882,-1.3152353324699704,-0.7236928379872969,-1.3940272799576374,-0.7812234841047432
2001-11,,,,-0.2748086201583638,,-1.045220665160766,-0.3423831400600021,-1.1702057035260263,-0.7634539778501871,-1.3940272799576374,-0.8579867863108799
2001-12,,,,-0.4761506996851178,,-1.1503399557287148,-0.3138085279538497,-1.4119217517659328,-0.8827373974388577,-1.3940272799576374,-0.8610881862398831
2002-01,-0.4992856494458021,,,-0.2971799623280035,,-1.1781965677292212,-0.6857726583727202,-1.4119217517659328,-0.942379107233193,-1.9434378467945321,-0.8622895252528978
2002-02,,,,1.9175829124662893,,-1.728496053852433,,-1.7503242193018023,-0.9821402470960833,-1.9434378467945321,-0.8651411938772258
2002-03,,,,-1.6394604925063623,,-1.4131381821485869,1.701466827504941,-1.266892122821989,-0.9821402470960833,-1.786463399126848,-1.030813542255764
2002-04,0.42817995323989727,,,0.19498956540406173,,-1.1781965677292212,-0.026053666646234964,-1.6536378000058396,-0.942379107233193,-1.786463399126848,-1.0445534206567548
2002-05,,,,0.46344567143973336,,-1.1781965677292212,0.31516357576113113,-1.8953538482457464,-0.755501749877609,-1.786463399126848,-1.04566916755103
2002-06,,,,0.642416408796848,,-1.1781965677292212,-0.6459298478394956,-1.7986674289497837,-0.670015299172395,-1.786463399126848,-1.0453925178404624
2002-07,0.3663489130608509,,,0.5305596979486514,,-1.1781965677292212,-1.2715597476474592,-1.6536378000058396,-0.6441705582615165,-1.786463399126848,-1.0466698803201206
2002-08,,,,0.6200450666272088,,-1.1781965677292212,0.9665625262832181,-1.701981009653821,-0.6044094183986262,-1.786463399126848,-1.0463325590462695
2002-09,,,,0.5976737244575692,,-1.1781965677292212,0.6533584407481152,-1.6052945903578584,-0.48512599880995555,-1.786463399126848,-0.9490067492382909
2002-10,0.8609972344932232,,,0.843758488323602,,-1.1781965677292212,-0.12062328785933925,-1.6052945903578584,-0.4254842890156203,-1.786463399126848,-0.7401681833663216
2002-11,,,,0.933243857002159,,-1.1781965677292212,0.42096195641266204,-1.6536378000058396,-0.3459620092898399,-1.786463399126848,-0.76938317091249
2002-12,,,,1.0003578835110771,,-1.1781965677292212,0.38253813577021006,-1.6052945903578584,-0.22667858970116925,-1.786463399126848,-0.7494842651059328
2003-01,0.5518420335979901,,,1.0898432521896344,,-1.1781965677292212,-1.2700882213960503,-1.4602649614139143,-0.0676340302496084,-1.707976175293006,-0.6982302533346613
2003-02,,,,1.0674719100199952,,-1.176619778370702,,-1.0735192842300636,0.32997736837929365,-1.707976175293006,-0.7274756292374828
2003-03,,,,2.186039018501961,,-1.57081711800051,2.6899615405752075,-1.1702057035260263,0.6480664872824153,-1.707976175293006,-0.8776856291772076
2003-04,1.7884628371789226,,,1.5372700955824203,,-1.1781965677292212,0.5188459769638231,-0.8318032359901569,0.7673499068710858,-1.707976175293006,-1.023727407097221
2003-05,,,,1.0898432521896344,,-1.1781965677292212,0.38746287730473306,-0.7834600263421755,0.5685442075566349,-1.707976175293006,-1.0155336967033357
2003-06,,,,0.8213871461539624,,-1.1781965677292212,0.4622953409981877,-0.9284896552861196,0.25045508865351324,-1.707976175293006,-0.8929733534706465
2003-07,0.5518420335979901,,,1.5372700955824203,,-1.1781965677292212,0.032507662702486395,-1.121862493878045,0.11129109913339753,-1.707976175293006,-0.7726375641249896
2003-08,,,,1.4477847269038633,,-1.1781965677292212,1.9993521819015114,-1.0251760745820822,0.13117166906484262,-1.707976175293006,-0.8824152396591114
2003-09,,,,1.5820127799216996,,-1.1781965677292212,1.196430062839931,-0.8318032359901569,0.13117166906484262,-0.7132291004228911,-0.3314186040269312
2003-10,1.10832139520941,,,1.4030420425645849,,-1.1781965677292212,0.08969908785021459,-0.7351168166941942,0.13117166906484262,-1.237052832289953,0.08963783915685691
2003-11,,,,1.6043841220913384,,-1.1240601330867277,0.8239501283532639,-0.39671434915832476,0.09141052920195242,0.5777287571961437,-0.041519990558119994
2003-12,,,,1.7609835172788135,,-1.1781965677292212,1.0791453593172973,0.18340416661745135,0.2305745187220681,0.5777287571961437,-0.8339841905558831
2004-01,1.10832139520941,,,1.8057262016180928,,-0.9401013745928172,-0.11439566626082384,0.2800905859134141,0.44926078796796426,0.5777287571961437,-0.7498000306250651
2004-02,,,,-0.632750094872593,,-0.7035829708149323,,0.2800905859134141,0.5486636376251898,0.5777287571961437,-0.4465578792348918
2004-03,,,,2.9466646522696975,,-1.3868583595065997,5.137217994261715,-0.2516847202143807,0.5486636376251898,0.5777287571961437,-1.0122882086100276
2004-04,1.417476596104643,,,1.8967775642485256,,-0.8875417293088429,1.3823419231786984,0.18340416661745135,0.6480664872824153,0.5777287571961437,-1.0878489426356392
2004-05,,,,1.8967775642485256,,-0.33566545382711194,1.4306227969448013,0.570149843801302,0.8468721865968664,0.5777287571961437,-0.7172104633900838
2004-06,,,,1.6714981486002565,,0.8732063877042995,0.09073487478801526,0.8602091016891903,0.9860361761169821,0.5777287571961437,-0.6999463017103629
2004-07,2.035786997895109,,,1.3806707003949452,,-0.15170669533320127,0.4371160642820864,1.1502683595770782,1.1252001656370978,0.5777287571961437,-0.6495824900339864
2004-08,,,,1.2240713052074703,,-0.33566545382711194,2.4861930934680907,1.295297988521022,1.1252001656370978,0.5777287571961437,-0.6688586974042137
2004-09,,,,1.3135566738860276,,-0.361945276469099,1.8523179916821295,1.295297988521022,1.2047224453628782,0.5777287571961437,-0.838665469580777
2004-10,0.9228282746722707,,,1.3582993582253065,,-0.12542687269121416,1.1052221692122033,1.246954778873041,1.4234087146087744,0.5777287571961437,-0.8252255090883054
2004-11,,,,1.2688139895467487,,-0.07286722740723996,1.695820755929379,0.8118658920412087,1.5228115642659998,0.5777287571961437,-0.8972666289105932
2004-12,,,,1.0674719100199952,,-0.15170669533320127,1.8366218957700202,0.08671774732148858,1.4631698544716645,0.5777287571961437,-1.1053501124672491
2005-01,0.30451787288180443,,,0.9779865413414378,,0.005972240518721811,-0.20281668430665578,-0.10665509127043675,1.2643641551572133,0.5777287571961437,-1.1481472233370134
2005-02,,1.4296256038250927,,2.432123782367993,,-0.782422438740894,,-0.3483711395103435,1.005916746048427,0.5777287571961437,-1.0077340885957324
2005-03,,1.3970248708283453,,-0.5432647261940359,,0.34760993486455555,1.9990444605807323,0.6184930534492834,0.9224183523363577,0.5777287571961437,-1.147256414874128
2005-04,1.7884628371789226,2.0741003511667064,,1.1345859365289128,,-0.15170669533320127,-0.18947671971370816,0.03837453767350741,0.9661556061855369,0.5777287571961437,-1.5785472975664443
2005-05,,2.161287884309011,,1.3359280160556668,,-0.5984636802469838,0.05421701679002074,-0.39671434915832476,1.0019406320621382,0.5777287571961437,-1.782689232510159
2005-06,,1.0303584681576063,,1.470156069073503,,-0.4407847443950603,-0.12037477933722977,-0.39671434915832476,1.0257973159798723,0.5777287571961437,-1.8693102442244884
2005-07,1.7266317969998761,0.34775060410866454,,1.5148987534127816,,-0.41450492175307324,-0.6114322992492134,-0.4934007684542874,0.8866333264597566,0.5777287571961437,-1.8415194085901152
2005-08,,0.1260734101082088,,1.3582993582253065,,-0.4670645670370479,1.2171407596232016,-0.39671434915832476,0.8866333264597566,0.5777287571961437,-1.7402753934743058
2005-09,,0.5495089537917927,,1.3359280160556668,,-0.5196242123210221,0.9475178096588226,-0.6384303973982315,0.9065138963912016,0.5777287571961437,-1.7647196193259904
2005-10,1.6029697166417833,1.3369382297343209,,1.4477847269038633,,-0.4670645670370479,0.27412395633558717,-0.8318032359901569,0.7474693369396408,0.5777287571961437,-1.835039222971379
2005-11,,1.3828403782272156,,1.3582993582253065,,-0.4407847443950603,0.7642066811107853,-0.6867736070462128,0.6480664872824153,0.5777287571961437,-1.8614744645089656
2005-12,,1.3629492569060455,,1.470156069073503,,-0.5459040349630092,1.2946189494534217,-0.6384303973982315,0.4890219278308545,0.5777287571961437,-1.5038456718616804
2006-01,2.530435319327483,1.29019139474847,,1.4477847269038633,,-0.5196242123210221,0.5716736755570895,-0.4934007684542874,0.4890219278308545,0.5777287571961437,-1.4933126889056465
2006-02,,0.34750101158084523,,0.57530238228793,,0.26877046693859374,,-0.3483711395103435,0.4592010729336868,0.5777287571961437,-1.2828791023344717
2006-03,,0.3981406318336593,,2.253153045010879,,-1.334298714222625,1.7682642856421291,-0.8318032359901569,0.45124884496110873,0.5777287571961437,-1.597874022012017
2006-04,2.530435319327483,0.9919757589224589,,1.7386121751091748,,-0.25682598590115013,0.07442171178307094,-0.8801464456381382,0.3478698813175943,0.5777287571961437,-1.4077500121730235
2006-05,,2.7439703570559124,,1.470156069073503,,-0.2424362062153038,0.29795584431269106,-0.6867736070462128,0.2246103477426346,0.5777287571961437,-1.2132054352805017
2006-06,,1.8211418240284016,,1.7609835172788135,,-0.07286722740723996,-0.05316374312467374,-0.5900871877502502,0.3359415393587272,0.5777287571961437,-1.210786143550835
2006-07,3.272407801476042,1.3466348431033535,,1.8967775642485256,,-0.15170669533320127,-0.328354877284279,-0.5417439781022688,0.5526397516114788,0.5777287571961437,-0.9273047308369701
2006-08,,0.6671357062303281,,1.492527411243142,,-0.20426634061717594,1.175306365630223,-0.7834600263421755,0.5645680935703459,0.5777287571961437,-0.4168109377222601
2006-09,,0.7576098369156863,,1.2688139895467487,,-0.17798651797518836,0.3110682070637143,-0.6384303973982315,0.5287830676937446,0.5777287571961437,-0.816154952652448
2006-10,2.406773238969389,2.127721585605113,,1.3582993582253065,,-0.15170669533320127,-0.3017942359414481,-0.5417439781022688,0.5486636376251898,0.5777287571961437,-0.725558428867742
2006-11,,1.6325614379758886,,1.0451005678503555,,-0.0337163360298866,-0.10031029157027557,-0.5900871877502502,0.42938021803651916,0.5777287571961437,-0.20239952578020226
2006-12,,1.8623913764033886,,1.0898432521896344,,-0.09914705004922707,0.7745388668820017,-0.3483711395103435,0.405523534118785,0.5777287571961437,-0.34784314277282896
2007-01,2.592266359506529,1.4982922778723637,,1.0451005678503555,,0.032252063160708916,0.03845687663508139,0.08671774732148858,0.46914135789940936,0.5777287571961437,-1.3112632995487523
2007-02,,1.596106310324207,,3.2844719190312515,,-0.4543637915524017,,-0.2033415105663993,0.5089024977622996,0.5777287571961437,-0.5797661343987771
2007-03,,0.8143423980814466,,0.57530238228793,,0.6256491444256475,1.6193476803411653,0.03837453767350741,0.36973850824218385,0.5777287571961437,-1.3198514276789899
2007-04,3.272407801476042,1.3249371719206935,,1.6938694907698961,,0.226206877792952,-0.2528603165831982,0.3284337955613953,0.389619078173629,0.5777287571961437,-0.7702885126107007
2007-05,,2.9520712401798064,,1.6491268064306168,,0.26877046693859374,0.11520163860788168,0.18340416661745135,0.42938021803651916,0.5777287571961437,-0.2031211703881948
2007-06,,2.1957234136514154,,1.8057262016180928,,0.37388975750654263,-0.3230050036693805,0.3767770052093767,0.409499648105074,0.5777287571961437,-0.23122219859048007
2007-07,4.076211323803649,1.5131155496024677,,1.8967775642485256,,0.3956231708314658,-0.6329721581186805,0.8602091016891903,0.3478698813175943,0.5777287571961437,-0.3215410211643873
2007-08,,1.041717295853336,,1.7833548594484532,,0.5052888707164781,1.206816692884516,1.4403276174649662,0.32997736837929365,0.5777287571961437,-0.8587943384876808
2007-09,,1.1321914265386912,,1.6714981486002565,,0.6892476292103893,0.8613084210307057,1.8754165042967983,0.36973850824218385,0.5777287571961437,0.2614824187795655
2007-10,3.6433940425503213,1.7531399959821081,,1.8967775642485256,,0.6657266623493571,-0.11645110383443269,1.7303868753528544,0.389619078173629,0.5777287571961437,0.18141656465038597
2007-11,,1.0082587886042078,,1.7609835172788135,,0.9520458556302612,1.0054284100152246,1.8754165042967983,0.4890219278308545,0.5777287571961437,0.8540175195059485
2007-12,,1.9040115530281678,,1.626755464260978,,1.1360046141241713,0.9508722471412112,2.068789342888724,0.7574096219053633,0.5777287571961437,0.20919530803211162
2008-01,3.457900922013182,1.7063931609962573,,1.6491268064306168,,1.5039221311119917,-0.031683559943524814,1.8754165042967983,0.9323586373020802,0.5777287571961437,-0.5338302953418365
2008-02,,0.7220826012038531,,1.2016999630378309,,1.7667203575318637,,2.1654757621846863,1.0655584558427624,0.5777287571961437,-0.03833709936127489
2008-03,,0.9392029279557815,,1.2016999630378309,,1.2148440820501332,1.6827118563682197,2.9389671165523876,1.168937419486277,0.5777287571961437,-0.135264571875148
2008-04,2.035786997895109,2.2822012342906,,1.7386121751091748,,1.8455598254578254,-0.21669720798120187,2.7455942779604627,1.433348999574497,0.5777287571961437,-0.17927072671651012
2008-05,,2.872160501060231,,1.2688139895467487,,1.9769589386677615,0.07876753233243658,2.7465611421534226,1.4671459684579535,0.5777287571961437,0.053723007593859555
2008-06,,1.1968391746567206,,1.3359280160556668,,1.871839648099813,-0.44629423041436495,2.4555350200725745,1.4870265383893988,0.5777287571961437,0.39805968068104086
2008-07,1.6648007568208298,0.47261113398299953,,1.3359280160556668,,2.2397571650876333,-0.5537715507999424,2.1654757621846863,1.6102860719643586,0.5777287571961437,0.03803430870906162
2008-08,,-0.9976713587608209,,1.0451005678503555,,2.292579608598028,1.4225710527347772,1.7787300850008356,1.846864854148555,0.5777287571961437,0.2355902771108821
2008-09,,-1.198538464448918,,0.6200450666272088,,2.2923168103716076,0.9187371739797106,1.101925149929097,1.8469244958583497,0.5777287571961437,0.03014080163090092
2008-10,0.7373351541351304,-0.28624865863204896,,0.3068462762522583,,2.2923168103716076,0.20585331920538583,0.9568955209851526,1.6679397247655494,0.5777287571961437,0.29258043293799374
2008-11,,-2.5710764011267635,,-0.40903667317620007,,1.9769589386677615,0.5248490312423898,0.6668362630972647,1.1629732485068434,0.5777287571961437,-0.17692062370199158
2008-12,,-4.016042370080357,,-0.991138996430215,,1.6616010669639154,0.7785726335282731,-0.10665509127043675,0.24846703166036876,0.5777287571961437,-1.0586393177406437
2009-01,-0.7466098101619888,-4.162051743097541,,-0.9683202274171828,,1.1885642594081456,0.23912289686030527,-0.6867736070462128,-0.373794807193863,0.5777287571961437,-1.9158580564154108
2009-02,,-2.48267099890411,,-2.898967056657056,,1.0571651461982097,,-0.7834600263421755,-0.8131554026787997,0.5777287571961437,-2.040842528278825
2009-03,,-0.8920848435344848,,0.21736090757370097,,-0.756142616098907,1.8540580946490122,-2.0403834771896907,-1.035817785910985,0.5777287571961437,-2.0161617148753432
