month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2019-04,0.3277918808894788,0.11843588503596444,0.551952860393999,0.8807600522196015,0.3694724201637733,0.255179766236421,0.18657402386896266,0.5690092408783617,-0.09929471359878744,-0.4576006799330715,0.041329908594442036,0.21013155092310754
2019-05,,-0.31364760525259305,0.3977342025168273,-0.2332470143753353,0.004800792902851331,-0.07580752437219966,0.02311369892383316,0.7763485440434869,0.008059865070481646,-1.2753475741748272,0.041329908594442036,-0.08391472162976828
2019-06,,-1.0697937132575746,0.5005466411016084,-0.37698986167790793,-0.7618883511577615,0.23311394686251305,0.009344993888660176,0.983687847208612,-0.05635288213107982,0.1421713383146659,0.041329908594442036,-0.10000826404141663
2019-07,0.08448244352821623,-1.0697937132575746,0.44914042180921787,0.09017439205545266,-0.06769416914299461,0.49790377934941,0.564431542335292,0.983687847208612,-0.18517837653420272,0.9466469197013967,0.041329908594442036,-0.3263354775977669
2019-08,,-0.7457310955411506,0.19210932534726852,-0.4488612853291943,-0.6871965720802234,0.012455753123432459,-0.17329387564324014,1.0873574987911743,-0.24959112373576417,0.8406197723757716,0.041329908594442036,0.16594333002632308
2019-09,,-0.9617728406854331,-0.013515551822290233,-0.5926041326317666,-0.48948303922791636,-0.009610066250475523,-0.8729024185166636,1.0873574987911743,-0.3569457024050333,0.10041854203214487,0.041329908594442036,0.1539431906421534
2019-10,0.0033792977411291674,-0.6377102229690169,0.2435155446396591,-0.08950416707276297,-0.3093440426291476,0.056587391871248616,-0.5031349717800463,1.2946968019562994,-0.44282936534044853,0.5249212751257158,0.041329908594442036,0.08386314076706199
2019-11,,-1.1778145858297158,-0.5789839640385795,-0.48479699715483726,-0.17314138666422493,-0.07580752437219966,-0.577084818628194,2.124054014616799,-0.5287130282758639,-0.8034831058071364,-0.03739372682354353,0.15209433195796102
2019-12,,-0.20562673268045176,0.5005466411016084,0.05423868022980967,-0.24343953167837862,0.10071903061906477,-2.149673626584368,2.8497415756947366,-0.4857711968081561,-0.23551967139861565,-0.03739372682354353,-0.14461775228978166
2020-01,-0.07772384804595789,-0.20562673268045176,0.2435155446396591,0.3057886630093116,1.7468766990348459,0.10071903061906477,-2.762137646912052,2.8497415756947366,-0.2925329552034718,0.6275710772566225,-0.15547917995052257,-0.48776974471770423
2020-02,,-0.043595423822243656,0.12785155123178119,0.036270824316988165,1.0285175296714635,-0.7543314701198726,-1.5219049449160718,2.5387326209470493,-0.4320939074735216,-0.3068053988956463,-0.2735646330775009,-0.8309217371456269
2020-03,,0.11843588503596444,0.01218755782390324,-0.2332470143753353,0.31015836030808086,-1.60938197085881,-1.5487161263834845,2.227723666199362,-0.5716548597435714,-0.005687434051698049,-0.3916500862044793,-1.1740737295735495
2020-04,-1.1726163161716368,0.2804671938941726,-0.10347643558397104,-0.5027648530676587,-0.4082008090553014,-2.4644324715977475,-1.805281057673051,1.9167147114516743,-0.7112158120136213,1.313163205547219,-0.5097355393314583,-1.5172257220014718
2020-05,,0.4424985027523807,-0.219140428991849,-0.7722826917599824,-1.1265599784186837,-2.969960393453981,-0.11624446529014344,1.6057057567039865,-0.8507767642836711,1.3807982540456127,-0.5097355393314583,-1.7244620161383117
2020-06,,0.22645675760810574,-0.11632799040707142,-0.5926041326317666,-0.26540770199530156,-2.282389461763006,0.02649499481833572,0.6726788924609243,-0.9796022586867941,-0.7432106044254786,-0.5097355393314583,-1.2222505350045725
2020-07,-2.2675087842973163,0.550519375324522,0.44914042180921787,-0.4488612853291943,0.05532758463177434,-2.0617312680239253,0.6084986295164015,0.7763485440434869,-0.8293058485498173,-1.7094989085190435,-0.5097355393314583,-0.6047619673946392
2020-08,,0.7665611204688045,0.2949217639320497,-0.4488612853291943,-0.7750692533479154,-1.9072705324065689,-0.285090370488891,0.983687847208612,-0.7004803541466943,-0.9301441131045254,-0.5097355393314583,-0.6328533235820503
2020-09,,0.6585402478966632,0.911796395440726,-0.1613755907240493,0.4199992118926963,-1.5542174224240397,-0.43837852330726246,0.6726788924609243,-0.614596691211279,0.10041854203213675,-0.5097355393314583,-0.4220585163515266
