target_clean,duration_bucket,index_type,series_family,scheme_choice,scheme_label,signal_name,signal_label,month,window_months,model_name,signal_col,n_obs,beta,t_stat,p_value,adj_r2
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,27,-0.006374508718777051,-0.47520682267203995,0.6346395646136984,-0.2678478591183473
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,28,-0.005979334748172874,-0.45093346232733245,0.6520375053445109,-0.2301426122884147
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,29,-0.006229161198063255,-0.5026939215450833,0.6151794839390892,-0.19833539091216035
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,30,-0.006229161198063166,-0.5026939215450709,0.6151794839390979,-0.24079473567289367
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,31,-0.006402883389431767,-0.5180148653432934,0.6044478976887462,-0.21618203366266853
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,32,-0.006317482868484303,-0.5939471105451851,0.5525474881503537,-0.189204246107205
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,33,-0.006719668648182162,-0.6706551875902234,0.5024402166441764,-0.16214259808948794
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2019-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,34,-0.006167701873768289,-0.62203050164318,0.533921811823112,-0.10596537676769335
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,35,0.0014067063489516154,2.644547087260898,0.008180032456617975,-0.10456283889606288
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,36,0.0011075600430415615,2.045988035145282,0.04075754787161112,0.011837007505494102
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,37,0.0007953263707538593,1.7335965348137523,0.0829896957406087,0.017109259116803388
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,38,0.0010290408256843344,2.739132058028283,0.006160162422480302,0.20402265706484612
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,39,0.0003548700593919738,0.8901960779202451,0.37336061027993783,0.18669738707171624
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,40,0.00030939985617716185,1.0872944077095266,0.2769067192802016,0.19643956049468458
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,41,0.0002618070542380908,0.8711845361868317,0.3836534019665018,0.2026864474959028
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,42,0.0002619821557145771,0.8640671894796647,0.3875509818159568,0.20777042578237215
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,43,0.00025831345765007325,0.8617003259738021,0.38885244617619197,0.21493307551318896
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,44,0.00013939481048907298,0.47384023659408875,0.635613839308997,0.1850476466092198
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,45,3.292156781444364e-05,0.1162510980947717,0.9074535408156549,0.14352353323186695
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2020-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,46,3.293775298321631e-05,0.11366346208811234,0.9095045777852735,0.1486030854416308
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,47,6.557462275795015e-05,0.19119451333472642,0.8483732020506174,0.14576113197018026
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,48,0.0001275071631607683,0.4873798611333649,0.6259891625015965,0.1487820726139122
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,49,0.00011978484114825778,0.5501651270731598,0.5822061200900448,0.15573615314973377
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,50,0.0001999185428116724,1.4962250399773254,0.13459502143142754,0.16089150976834898
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,51,7.076535921585443e-05,0.51886832883003,0.6038525649100882,0.15650766624600743
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,52,3.609337924763252e-05,0.25406008476468706,0.7994491395419552,0.1583455622400236
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,53,2.3478814785211527e-05,0.15644281183131023,0.8756839936236727,0.1475736159361004
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,54,-4.026328025863191e-06,-0.0271339744398057,0.9783528770454957,0.15805575929674598
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,55,-3.026985774195448e-06,-0.0197706225265549,0.9842263531292763,0.16410749077886477
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,56,-4.412054241707572e-06,-0.0316595684161149,0.9747435384404786,0.16984231224731927
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,57,5.0716943390000234e-05,0.39592429303421556,0.6921608791319103,0.17035929070614098
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2021-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,58,5.296962731116362e-05,0.41956863902140173,0.6748006023616752,0.1733257840047302
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,59,5.1199122546556225e-05,0.39748029483084524,0.6910133147269021,0.18752805124625094
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,60,5.050187054665715e-05,0.38961753534861604,0.6968193835543641,0.1907710587184106
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,61,5.689791265863778e-05,0.4528476960868077,0.6506584159876345,0.19436116153642968
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,62,3.6727700006003015e-05,0.2913925293255692,0.7707511275103469,0.18355475802205434
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,63,3.84331047223096e-05,0.3029502481039098,0.7619277771076121,0.18647853701634853
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,64,3.478041066086689e-05,0.27508358271485933,0.7832520242984267,0.19697150821790788
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,65,-1.712883657503555e-05,-0.13310115253745558,0.8941133836650951,0.18447314425957329
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,66,-6.1957613118393055e-06,-0.04951421881244034,0.9605095061249039,0.18412247913077284
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,67,-3.456817393940768e-05,-0.2669058025316156,0.7895416888969418,0.1935290159013583
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,68,-2.1483868074328793e-05,-0.16916934305098524,0.8656634429149241,0.19074159929078927
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,69,-2.3571480601661148e-05,-0.18691537683774237,0.8517269827005965,0.1928236583885654
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2022-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,70,-2.80396135134384e-05,-0.22505937155649713,0.821933086968832,0.18388110656114054
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,71,-3.400668018631369e-05,-0.2743614736630498,0.7838068469757049,0.18575331485128566
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,72,-5.958868593114007e-05,-0.48467037511604105,0.6279101841660137,0.17674553272668547
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,73,-6.267128394750003e-05,-0.5149950733411139,0.6065564627125977,0.17669676447917948
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,74,-5.924209433773952e-05,-0.49020065758639003,0.6239919155433062,0.1772676532555436
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,75,-6.42382041790001e-05,-0.5354393800392181,0.5923460652670138,0.17285930911066305
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,76,-9.784390966992758e-05,-0.84690224414086,0.397049611529522,0.1539291340210981
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,77,-7.900718702087438e-05,-0.7109566260226726,0.4771111142106855,0.16337852544700382
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00011034574876122772,-1.0078084558227685,0.31354642572234404,0.16287593924146193
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.0001281309131936017,-1.1530485484598343,0.24889045823856493,0.15426060620688786
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.0001302486064952346,-1.1736722632324148,0.24052632417959385,0.15404467373519592
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013280545558649466,-1.2174865227475433,0.22341916110810056,0.15392469775697304
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2023-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00012982668451837047,-1.2066428972384844,0.22756969888920497,0.15590663157834406
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00014435400467560435,-1.4398316324561071,0.14991503937718256,0.15913853489134555
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.000122689479303514,-1.2904520702633424,0.1968937430363673,0.15701176303571207
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00012665369541273815,-1.3236647995364808,0.18561439392261803,0.169386653761458
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00012626113526542683,-1.2503767612155767,0.21116194955758005,0.2657747455429814
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00013023105006235185,-1.3081746922699897,0.19081406387242528,0.28088671573294
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,78,-0.00011960065998225012,-1.1632753433603769,0.24471780619526529,0.2980632166570585
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,79,-0.0001497600356362142,-1.2659071823900216,0.2055463146702481,0.2749655471790077
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,80,-0.0001459889084112503,-1.238883776492933,0.2153885426010682,0.2692707095115333
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,81,-0.0001561644175509341,-1.3546512542519908,0.17552869534907634,0.2550706436720993
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,82,-0.00021841395402023403,-1.6382431985245987,0.10137097148812853,0.17599106576864287
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,83,-0.0002181540177027105,-1.6330291100191079,0.10246287446076316,0.17860856069127484
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2024-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,84,-0.00021533971001821213,-1.610487742651371,0.10729141922676161,0.17404730303299232
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-01,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,85,-0.00024399616269915153,-1.7700647780963354,0.07671635019630711,0.17139443875050842
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-02,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,86,-0.0002682775763860314,-1.977184601962204,0.048020767479888773,0.17251182166993229
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-03,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,87,-0.00027026492328109284,-1.988177948995822,0.0467920128490402,0.17284781235003044
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-04,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,88,-0.0002697590611115335,-1.9879375938422434,0.04681859232770549,0.17439807644505456
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-05,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,89,-0.00029075640933576394,-1.9777486655623948,0.04795706722566317,0.15886973182778286
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-06,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0002835316136326233,-1.9409732042256047,0.052261527642384564,0.15943504552721777
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-07,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0002837045843655049,-1.9443707835667308,0.05185075444040023,0.15880278706993345
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-08,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.00031876164267143054,-2.1984037258978866,0.027920348422934907,0.1841013446501406
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-09,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0003270936110656964,-2.214697468785866,0.026780836724063308,0.16619407118954665
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-10,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0003152235253712908,-2.1430206467978627,0.03211144051828897,0.17472784561490318
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-11,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0003244268308350463,-2.1589150737839207,0.030856756204856443,0.1948022179497998
中债-综合财富(3-5年)指数,3-5年,财富,综合,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_gdp_yoy - actual_gdp_lag1,2025-12,90,Model3_gdp_plus_macro_liquidity_rolling_90m,actual_signal_vs_lag1_actual,90,-0.0003250062230127348,-2.1497102420587635,0.03157814179990409,0.19336036054629724
