month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,社零,固投累计同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
2013-02,,50.321584064684984,53.6,2.2,12.2999,21.2,3.2198,-1.63,3.35,3.2132096774193544
2013-03,7.9,48.707443899451725,53.9,8.9,12.60029,19.01795300284124,2.0696,-1.92,3.35,3.318171428571428
2013-04,,49.538339170965834,52.5,9.3,12.8,19.49904022754681,2.3861,-2.62,3.35,3.1368999999999994
2013-05,,51.96024048683549,52.3,9.2,12.892196,18.933381505685567,2.0981,-2.87,3.35,3.28407
2013-06,7.6,50.54678668479465,52.6,8.9,13.31247,18.587087648965134,2.6684,-2.7,3.35,5.376338709677419
2013-07,,50.88063703474447,53.0,9.7,13.212343,19.07082391839405,2.6741,-2.27,3.35,5.381523333333333
2013-08,,50.8381148505167,52.5,10.4,13.370123,19.298031767018834,2.5666,-1.62,3.9,4.124535483870968
2013-09,7.9,49.83961163592276,53.9,10.2,13.3,19.14639226426951,3.0519,-1.34,3.9,3.8194129032258064
2013-10,,52.17885273273792,54.8,10.3,13.320159,19.033317326123075,3.2058,-1.51,3.9,4.050676666666667
2013-11,,51.50221120040341,54.1,10.0,13.721251,18.839955300897213,3.018,-1.42,4.1,4.50561935483871
2013-12,7.7,50.912823933601366,52.5,9.7,13.6,19.02708036275078,2.4987,-1.36,4.1,4.765443333333334
2014-01,,50.5,51.5,8.5,,,2.4861,-1.64,4.1,5.225654838709678
2014-02,,50.421584064684986,53.8,8.8,11.8246,17.9,1.9511,-2.0,4.1,4.947696774193548
2014-03,7.6,48.107443899451724,52.8,8.8,12.2404,15.717953002841243,2.3848,-2.3019,4.1,2.9737928571428576
2014-04,,49.33833917096583,53.4,8.7,11.93653,16.19904022754681,1.8014,-2.0042,4.1,3.6074483870967744
2014-05,,51.96024048683549,54.4,8.8,12.514318,15.73338150568557,2.4773,-1.4464,4.1,3.3648000000000002
2014-06,7.7,51.446786684794645,53.5,9.2,12.42793,15.787087648965134,2.3361,-1.1092,4.1,3.197306451612903
2014-07,,52.28063703474447,53.2,9.0,12.22174,15.970823918394048,2.2852,-0.8688,4.1,3.6874566666666673
2014-08,,50.938114850516705,53.6,6.9,11.901354,15.498031767018835,1.9909,-1.2038,4.1,3.721674193548387
2014-09,7.3,49.83961163592276,52.5,8.0,11.567603,15.046392264269514,1.6275,-1.7996,4.1,3.378806451612903
2014-10,,51.57885273273792,52.6,7.7,11.520769,14.833317326123073,1.6011,-2.2428,4.1,3.064403333333334
2014-11,,50.40221120040341,52.6,7.2,11.720801,14.739955300897215,1.4393,-2.6928,4.1,3.139099999999999
2014-12,7.4,50.01282393360137,53.3,7.9,11.889118,15.127080362750778,1.5056,-3.3152,4.1,3.7007100000000004
2015-01,,49.8,52.9,9.6,,,0.7638,-4.3202,4.1,4.546899999999999
2015-02,,50.12158406468498,53.2,3.6,10.7142,13.9,1.4311,-4.7976,3.85,4.3852548387096775
2015-03,7.1,47.90744389945173,52.3,5.6,10.244532,11.617953002841242,1.3758,-4.5603,3.65,4.772775
2015-04,,49.038339170965834,52.4,5.9,10.002445,10.89904022754681,1.5091,-4.5725,3.35,3.5274
2015-05,,51.360240486835494,52.0,6.1,10.130209,9.93338150568557,1.2308,-4.607,3.35,2.3374166666666674
2015-06,7.1,50.64678668479465,52.3,6.8,10.631952,9.887087648965133,1.3909,-4.8135,3.35,2.1223
2015-07,,50.58063703474447,52.8,6.0,10.512323,10.170823918394047,1.6473,-5.3692,2.5,2.7596233333333324
2015-08,,49.538114850516706,52.6,6.1,10.792317,9.898031767018836,1.9554,-5.9227,2.5,2.4700935483870965
2015-09,7.0,48.53961163592275,53.0,5.7,10.9,9.246392264269513,1.5956,-5.945,2.35,2.4493419354838704
2015-10,,50.57885273273792,52.3,5.6,11.023401,9.133317326123072,1.2674,-5.9,2.35,2.4100099999999998
2015-11,,49.70221120040341,52.8,6.2,11.172228,9.139955300897213,1.4856,-5.9,2.25,2.378858064516129
2015-12,6.9,49.61282393360137,53.7,5.9,11.1,9.427080362750779,1.6,-5.9,2.25,2.403823333333333
2016-01,,49.4,52.7,5.865724,,,1.8,-5.3,2.25,2.4532709677419353
2016-02,,49.22158406468498,52.2,4.906937,10.2,10.2,2.3,-4.9,2.25,2.4278580645161294
2016-03,6.8,48.00744389945173,53.1,6.8,10.5,8.817953002841241,2.301391,-4.3,2.25,2.399079310344828
2016-04,,49.038339170965834,52.5,6.0,10.1,9.39904022754681,2.327865,-3.4,2.25,2.4769064516129036
2016-05,,51.26024048683549,52.0,6.0,10.0,8.13338150568557,2.038999,-2.8,2.25,2.5032799999999993
2016-06,6.7,50.446786684794645,52.2,6.2,10.6,7.487087648965134,1.879503,-2.6,2.25,2.401606451612903
2016-07,,50.48063703474447,52.6,6.0,10.2,7.070823918394048,1.765113,-1.7,2.25,2.4618399999999996
2016-08,,50.2381148505167,52.7,6.3,10.6,7.098031767018834,1.339773,-0.8,2.25,2.490638709677419
2016-09,6.7,49.139611635922755,52.3,6.1,10.7,7.146392264269511,1.920226,0.1,2.25,2.481170967741935
2016-10,,51.97885273273793,52.6,6.1,10.0,7.233317326123073,2.095947,1.2,2.25,2.529173333333333
2016-11,,51.80221120040341,53.7,6.2,10.8,7.239955300897215,2.252258,3.3,2.25,2.7168999999999994
2016-12,6.8,51.312823933601365,53.2,6.0,10.9,7.5270803627507785,2.076545,5.5,2.25,2.9143533333333336
2017-01,,51.3,53.5,2.93725,,,2.549055,6.9,2.25,2.778103225806452
2017-02,,51.821584064684984,53.2,10.322581,9.5,8.9,0.8,7.8,2.35,2.759290322580645
2017-03,7.0,49.607443899451724,54.2,7.6,10.9,7.31795300284124,0.9,7.6,2.45,3.164078571428572
2017-04,,50.138339170965835,52.6,6.5,10.7,7.799040227546809,1.2,6.4,2.45,3.2884774193548383
2017-05,,52.360240486835494,53.5,6.5,10.7,7.13338150568557,1.5,5.5,2.45,3.5392000000000006
2017-06,7.0,52.14678668479465,53.8,7.6,11.0,7.0870876489651335,1.5,5.5,2.45,3.249845161290322
2017-07,,51.98063703474447,53.1,6.4,10.4,7.270823918394049,1.4,5.5,2.45,3.2946266666666664
2017-08,,51.538114850516706,52.6,6.0,10.1,6.798031767018834,1.8,6.3,2.45,3.43353870967742
2017-09,6.9,51.139611635922755,54.4,6.6,10.3,6.4463922642695115,1.6,6.9,2.45,3.5058483870967745
2017-10,,52.378852732737926,53.5,6.2,10.0,6.233317326123072,1.9,6.9,2.45,3.353063333333333
2017-11,,51.90221120040341,53.6,6.1,10.2,6.139955300897215,1.7,5.8,2.45,3.317370967741935
2017-12,6.8,51.51282393360137,53.4,6.2,9.4,6.62708036275078,1.8,4.9,2.5,3.4343266666666663
2018-01,,51.3,54.4,15.434501,,,1.5,4.3,2.5,3.7107645161290326
2018-02,,50.52158406468498,53.8,-2.119883,9.7,7.9,2.9,3.7,2.5,3.071948387096776
2018-03,6.9,49.30744389945173,53.6,6.0,10.1,5.617953002841241,2.1,3.1,2.5,3.126139285714286
2018-04,,50.33833917096583,53.8,7.0,9.4,5.899040227546808,1.8,3.4,2.55,3.2342677419354833
2018-05,,53.06024048683549,54.0,6.8,8.5,4.63338150568557,1.8,4.1,2.55,3.476316666666667
2018-06,6.9,51.946786684794645,54.0,6.0,9.0,4.487087648965134,1.9,4.7,2.55,3.1936967741935494
2018-07,,51.78063703474447,53.0,6.0,8.8,4.470823918394048,2.1,4.6,2.55,3.0592933333333336
2018-08,,51.1381148505167,53.4,6.1,9.0,4.298031767018834,2.3,4.1,2.55,2.560900000000001
2018-09,6.7,49.53961163592275,53.4,5.8,9.2,4.346392264269512,2.5,3.6,2.55,2.6624
2018-10,,50.97885273273793,52.1,5.9,8.6,4.6333173261230725,2.5,3.3,2.55,2.7917066666666672
2018-11,,50.10221120040341,52.4,5.4,8.1,4.8399553008972145,2.2,2.7,2.55,2.628116129032258
2018-12,6.5,49.312823933601365,52.3,5.7,8.160814,5.327080362750779,1.9,0.9,2.55,2.7453566666666664
2019-01,,49.5,53.6,6.797753,,,1.7,0.1,2.55,2.9213161290322582
2019-02,,49.421584064684986,53.5,3.360717,8.2,6.1,1.5,0.1,2.55,2.481293548387096
2019-03,6.4,48.30744389945173,53.6,8.5,8.7,4.417953002841241,2.3,0.4,2.55,2.631171428571428
2019-04,,49.038339170965834,53.3,5.4,7.2,4.999040227546808,2.5,0.9,2.55,2.812977419354839
2019-05,,50.56024048683549,53.5,5.0,8.6,4.13338150568557,2.7,0.6,2.55,2.622640000000001
2019-06,6.1,49.846786684794644,53.4,6.3,9.8,4.287087648965134,2.7,0.0,2.55,2.6122225806451613
2019-07,,50.28063703474447,52.9,4.8,7.6,4.670823918394049,2.8,-0.3,2.55,2.4657199999999992
2019-08,,49.3381148505167,52.5,4.4,7.5,4.498031767018834,2.8,-0.8,2.55,2.7843741935483868
2019-09,6.0,48.53961163592275,53.0,5.8,7.8,4.346392264269512,3.0,-1.2,2.55,2.7766064516129045
2019-10,,50.07885273273792,51.4,4.7,7.2,4.1333173261230725,3.8,-1.6,2.55,2.7312433333333335
2019-11,,50.30221120040341,53.5,6.2,8.0,4.139955300897215,4.5,-1.4,2.5,2.7754096774193546
2019-12,5.9,50.11282393360137,53.0,6.9,8.0,4.827080362750779,4.5,-0.5,2.5,2.583346666666667
2020-01,,50.0,53.1,-4.313519,,,5.4,0.1,2.5,2.6516322580645157
2020-02,,35.921584064684986,30.1,-25.867052,-20.5,-24.5,5.2,-0.4,2.4,2.4665129032258064
2020-03,-6.8,49.80744389945173,51.8,-1.1,-15.8,-17.98204699715876,4.3,-1.5,2.4,2.1843965517241384
2020-04,,49.73833917096583,52.1,3.9,-7.5,-11.400959772453191,3.3,-3.1,2.2,1.6948516129032263
2020-05,,51.76024048683549,52.3,4.4,-2.8,-7.7666184943144305,2.4,-3.7,2.2,1.5607066666666667
2020-06,3.2,51.346786684794644,53.4,4.8,-1.8,-4.612912351034867,2.5,-3.0,2.2,1.8857903225806447
2020-07,,51.68063703474447,53.1,4.8,-1.1,-2.6291760816059515,2.7,-2.4,2.2,2.285493333333333
2020-08,,50.8381148505167,54.3,5.6,0.5,-1.3019682329811655,2.4,-2.0,2.2,2.267309677419355
2020-09,4.9,50.239611635922756,55.2,6.9,3.3,-0.2536077357304882,1.7,-2.1,2.2,2.403758064516129
2020-10,,52.17885273273792,55.5,6.9,4.3,0.7333173261230723,0.5,-2.1,2.2,2.4087566666666667
2020-11,,52.20221120040341,55.7,7.0,5.0,1.5399553008972147,-0.5,-1.5,2.2,2.737061290322581
2020-12,6.5,51.812823933601365,54.8,7.3,4.6,2.3270803627507792,0.2,-0.4,2.2,2.390023333333333
2021-01,,51.3,51.1,25.398571,,,-0.3,0.3,2.2,2.271487096774193
2021-02,,50.821584064684984,50.8,52.339181,33.8,35.0,-0.2,1.7,2.2,2.7744419354838716
2021-03,18.9,49.707443899451725,55.2,14.1,34.2,23.71795300284124,0.4,4.4,2.2,2.167682142857143
2021-04,,50.038339170965834,54.4,9.8,17.7,18.799040227546808,0.9,6.8,2.2,2.1687322580645163
2021-05,,52.16024048683549,54.3,8.8,12.4,13.93338150568557,1.3,9.0,2.2,2.1630733333333336
2021-06,8.1,51.346786684794644,52.3,8.3,12.1,11.087087648965133,1.1,8.8,2.2,2.2508741935483876
2021-07,,50.98063703474447,52.5,6.4,8.5,9.270823918394049,1.0,9.0,2.2,2.360696666666667
2021-08,,49.938114850516705,45.2,5.3,2.5,7.898031767018835,0.8,9.5,2.2,2.2243548387096768
2021-09,5.5,48.33961163592276,52.4,3.1,4.4,6.246392264269511,0.7,10.7,2.2,2.2851290322580646
2021-10,,49.97885273273793,51.6,3.5,4.9,5.033317326123072,1.5,13.5,2.2,2.32953
2021-11,,50.20221120040341,51.1,3.8,3.9,4.139955300897215,2.3,12.9,2.2,2.2375806451612905
2021-12,4.5,50.21282393360136,52.0,4.3,1.7,4.327080362750779,1.5,10.3,2.2,2.3321266666666673
2022-01,,50.1,50.3,3.857957,,,0.9,9.1,2.1,2.4648774193548393
2022-02,,50.421584064684986,50.5,12.795905,6.7,12.2,0.9,8.8,2.1,2.245132258064516
2022-03,4.8,47.30744389945173,46.7,5.0,-3.525412,7.417953002841242,1.5,8.3,2.1,2.235114285714286
2022-04,,46.33833917096583,40.0,-2.9,-11.1,5.699040227546808,2.1,8.0,2.1,2.2211354838709676
2022-05,,50.76024048683549,47.1,0.7,-6.7,4.7333815056855695,2.1,6.4,2.1,1.804706666666667
2022-06,0.8,50.64678668479465,54.3,3.9,3.1,4.5870876489651335,2.5,6.1,2.1,1.7120290322580647
2022-07,,49.58063703474447,52.8,3.8,2.7,4.670823918394049,2.7,4.2,2.1,1.8365133333333334
2022-08,,49.2381148505167,51.9,4.2,5.4,4.798031767018834,2.5,2.3,2.0,1.5522129032258059
2022-09,4.0,48.83961163592276,48.9,6.3,2.5,4.846392264269512,2.8,0.9,2.0,1.6277677419354841
2022-10,,49.97885273273793,47.0,5.0,-0.5,4.733317326123072,2.1,-1.3,2.0,1.8271
2022-11,,48.10221120040341,45.1,2.2,-5.9,4.239955300897215,1.6,-1.3,2.0,1.8999967741935484
2022-12,3.0,46.912823933601366,39.4,1.3,-1.8,4.5270803627507785,1.8,-0.7,2.0,1.9506100000000004
2023-01,,50.1,54.0,-9.793162,,,2.1,-0.8,2.0,2.3978935483870965
2023-02,,52.821584064684984,55.6,18.774816,3.5,5.5,1.0,-1.4,2.0,2.1640225806451614
2023-03,4.7,49.707443899451725,56.9,3.9,10.6,3.2179530028412406,0.7,-2.5,2.0,2.323717857142857
2023-04,,48.138339170965835,55.1,5.6,18.4,3.5990402275468085,0.1,-3.6,2.0,2.513032258064515
2023-05,,49.96024048683549,53.8,3.5,12.7,2.5333815056855697,0.2,-4.6,2.0,2.1565633333333336
2023-06,6.5,49.446786684794645,52.8,4.4,3.1,2.2870876489651337,0.0,-5.4,1.9,1.9925709677419357
2023-07,,49.88063703474447,51.5,3.7,2.5,2.3708239183940485,-0.3,-4.4,1.9,2.225526666666667
2023-08,,49.538114850516706,50.5,4.5,4.6,2.1980317670188345,0.1,-3.0,1.8,1.8884032258064518
2023-09,5.0,48.93961163592276,50.9,4.5,5.5,2.046392264269512,0.0,-2.5,1.8,2.0529193548387092
2023-10,,50.278852732737924,50.1,4.6,7.6,1.8333173261230722,-0.2,-2.6,1.8,2.2680733333333336
2023-11,,49.50221120040341,49.3,6.6,10.1,1.8399553008972145,-0.5,-3.0,1.8,2.3371774193548394
2023-12,5.3,48.912823933601366,49.3,6.8,7.4,2.4270803627507793,-0.3,-2.7,1.8,2.3918166666666663
2024-01,,49.2,50.1,26.3,,,-0.8,-2.5,1.8,2.3835096774193545
2024-02,,49.321584064684984,51.0,-12.7,5.5,4.2,0.7,-2.7,1.8,2.093164516129033
2024-03,5.3,48.607443899451724,52.4,4.5,3.1,2.617953002841241,0.1,-2.8,1.8,2.0196965517241376
2024-04,,49.33833917096583,50.3,6.7,2.3,3.0990402275468085,0.3,-2.5,1.8,2.1012548387096777
2024-05,,50.66024048683549,50.5,5.6,3.7,2.5333815056855697,0.3,-1.4,1.8,1.9355800000000003
2024-06,4.7,49.946786684794645,50.2,5.3,2.0,2.3870876489651334,0.2,-0.8,1.8,1.8586032258064518
2024-07,,49.98063703474447,50.0,5.1,2.7,2.5708239183940487,0.5,-0.8,1.8,2.006973333333333
2024-08,,48.938114850516705,50.2,4.5,2.1,2.3980317670188347,0.6,-1.8,1.7,1.885809677419355
2024-09,4.6,48.53961163592275,49.9,5.4,3.2,2.346392264269512,0.4,-2.8,1.7,1.870132258064516
2024-10,,50.878852732737926,50.1,5.3,4.8,2.333317326123072,0.3,-2.9,1.5,1.9104266666666665
2024-11,,50.40221120040341,50.1,5.4,3.0,2.2399553008972144,0.2,-2.5,1.5,1.839409677419355
2024-12,5.4,50.01282393360137,52.0,6.2,3.7,2.6270803627507795,0.1,-2.3,1.5,1.8481866666666666
2025-01,,49.1,50.3,-11.11,,,0.5,-2.3,1.5,2.1261741935483873
2025-02,,50.421584064684986,50.0,31.02,4.0,4.1,-0.7,-2.2,1.5,2.075422580645161
2025-03,5.4,48.30744389945173,50.3,7.7,5.9,2.317953002841241,-0.1,-2.5,1.5,2.015060714285714
2025-04,,47.93833917096583,50.1,6.1,5.1,2.8990402275468083,-0.1,-2.7,1.5,1.8902677419354834
2025-05,,50.66024048683549,50.2,5.8,6.4,2.23338150568557,-0.1,-3.3,1.4,1.6950200000000002
2025-06,5.2,50.14678668479465,50.1,6.8,4.8,1.2870876489651335,0.1,-3.6,1.4,1.6094064516129034
2025-07,,49.88063703474447,50.0,5.7,3.7,0.5708239183940487,0.0,-3.6,1.4,1.6211866666666666
2025-08,,49.2381148505167,50.5,5.2,3.4,-0.5019682329811654,-0.4,-2.9,1.4,1.5225290322580645
2025-09,4.8,48.53961163592275,50.1,6.5,3.0,-1.5536077357304883,-0.3,-2.3,1.4,1.4992870967741936
2025-10,,49.778852732737924,50.2,4.9,2.9,-2.766682673876928,0.2,-2.1,1.4,1.561713333333333
2025-11,,49.30221120040341,49.5,4.8,1.3,-3.6600446991027855,0.7,-2.2,1.4,1.4996645161290325
2025-12,4.5,50.01282393360137,49.7,5.2,0.9,-4.37291963724922,0.8,-1.9,1.4,1.5052333333333334
2026-01,,49.3,49.5,6.3,,,0.2,-1.4,1.4,1.6336677419354835
2026-02,,49.22158406468498,49.7,6.3,2.8,1.8,1.3,-0.9,1.4,1.5295322580645165
2026-03,5.0,48.207443899451725,50.2,5.7,1.7,-0.18204699715875883,1.0,0.5,1.4,1.4895535714285717
2026-04,,49.23833917096583,49.6,,,,,,1.4,1.4384838709677417
