month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零_去季节性,CPI,PPI,失业率差分,逆回购7天(19日),银行间7天回购(20-19均值)
2016-11,,1.0473535370974767,0.34862267284907317,-0.4841392515788784,0.1909467509276317,-0.08068641068230016,-0.19505150700075638,0.8088316205806818,,-1.0656422418982765,-0.5831836913843104
2016-12,-0.16218420933900785,0.8445370295140159,-0.15538513662574943,-0.5443731883357447,0.17222164965103617,0.0029828690643438315,-0.3339942183577487,1.3726559099378357,,-1.0656422418982765,-0.34016773863835925
2017-01,,0.8496618094553633,0.14701954905914125,-1.4667806373462042,,,0.03963676252182458,1.7314531849832973,,-1.0656422418982765,-0.5078577397814983
2017-02,,1.2200130619666938,-0.15538513662574943,0.7574571645664127,2.3755116935021214,0.07395135276032454,-1.3434051524901789,1.962108576083951,,-0.9221980336102313,-0.5310117454604952
2017-03,-0.005592558942724385,0.33038478519428666,0.8526304823238958,-0.06250169428081512,0.38830253794317904,-0.0019308929769714471,-1.2643314861382344,1.895628566693385,,-0.7787538253221863,-0.032818069549847596
2017-04,,0.582795251473256,-0.760194507995538,-0.39378834644357913,-0.010214397992759423,0.11653135951674477,-1.0271104870824008,1.6033113010384896,,-0.7787538253221863,0.12028597806967518
2017-05,,0.844076813264662,0.14701954905914125,-0.39378834644357913,-0.21685469662283713,-0.00647515733233979,-0.7898894880265672,1.3726559099378357,,-0.7787538253221863,0.42886312782864316
2017-06,-0.005592558942724385,1.2550435444629893,0.449424234744032,-0.06250169428081512,0.094305654618044,-0.03005609637089128,-0.7898894880265672,1.3726559099378357,,-0.7787538253221863,0.07273927504984357
2017-07,,0.760046328086891,-0.2561866985207154,-0.4239053148220121,0.8241543236676688,0.018846159270120226,-0.8689631543785118,1.3726559099378357,,-0.7787538253221863,0.12785417238134902
2017-08,,1.1495187320136895,-0.760194507995538,-0.5443731883357447,0.0765389834284251,-0.16907042937806813,-0.5526684889707335,1.5776829242495278,,-0.7787538253221863,0.2988203541634309
2017-09,-0.08388838414086577,1.6729087315159354,1.0542336061138204,-0.36367137806514616,0.2405716808526326,-0.20727443524704026,-0.7108158216746225,1.7314531849832973,,-0.7787538253221863,0.3878155858678848
2017-10,,1.1472934521690916,0.14701954905914125,-0.4841392515788784,-0.23636722444252614,-0.15973684453835568,-0.4735948226187891,1.7314531849832973,,-0.7787538253221863,0.19977517764148228
2017-11,,1.159563708392226,0.24782111095410722,-0.5142562199573116,-0.3047743989730013,-0.21371809462412916,-0.6317421553226782,1.4495410403047202,,-0.7787538253221863,0.15584675119497826
2017-12,-0.16218420933900785,1.0689573721035301,0.04621798716417531,-0.4841392515788784,0.2769035372865372,-0.3295963407902279,-0.5526684889707335,1.2188856492040665,,-0.707031721178164,0.29979013327645954
2018-01,,0.8496618094553633,1.0542336061138204,2.29701249449721,,,-0.7898894880265672,1.065115388470297,,-0.707031721178164,0.6400163843508322
2018-02,,-0.2387191648651332,0.449424234744032,-2.9898357838115097,-0.8616986127592413,0.11829524740760061,0.31714184090065617,0.911345127736528,0.37131931515550115,-0.707031721178164,-0.1462074165114154
2018-03,-0.08388838414086577,-0.006245728689976832,0.24782111095410722,-0.5443731883357447,-0.5184121967342031,-0.17930647156607651,-0.3154474899148999,0.7575748670027588,0.5348961059728993,-0.707031721178164,-0.07951189592751355
2018-04,,0.8072155940627623,0.449424234744032,-0.24320350455141362,0.3728531566724174,-0.1717039556905505,-0.5526684889707335,0.8344599973696434,-1.2644485930185068,-0.6353096170341418,0.05356734545041404
2018-05,,1.6295480123279462,0.6510273585339639,-0.3034374413082799,1.1361856842311977,-0.49425799845237817,-0.5526684889707335,1.0138586348923742,-0.7737182205663131,-0.6353096170341418,0.35146938165144737
2018-06,-0.08388838414086577,1.030623201873475,0.6510273585339639,-0.5443731883357447,0.4069685768985082,-0.47349504284365357,-0.4735948226187891,1.1676288956261434,0.044165733520698254,-0.6353096170341418,0.003634572915310666
2018-07,,0.5356259854973847,-0.3569882604156813,-0.5443731883357447,0.15963178025935032,-0.33590499790808953,-0.3154474899148999,1.1420005188371816,2.2606312490964875,-0.6353096170341418,-0.16178264077051865
2018-08,,0.700678046834661,0.04621798716417531,-0.5142562199573116,0.5860745330854845,-0.4129618499380873,-0.15730015721101107,1.0138586348923742,-0.7737182205663057,-0.6353096170341418,-0.7751808989693997
2018-09,-0.24048003453714922,-0.12245400920015512,0.04621798716417531,-0.6046071250926109,0.41123300442676947,-0.45116585580705987,0.0008471754928781343,0.8857167509475664,-0.7737182205663057,-0.6353096170341418,-0.6502596389060245
2018-10,,-0.42364894595748476,-1.2642023174703607,-0.5744901567141777,0.14044185638217432,-0.4701441070692894,0.0008471754928781343,0.8088316205806818,0.044165733520698254,-0.6353096170341418,-0.49111528684104794
2018-11,,-0.8602193749133711,-0.96179763178547,-0.7250749986063432,0.05302109205281678,-0.6793289884205295,-0.2363738235629553,0.6550613598469126,-0.7737182205663131,-0.6353096170341418,-0.6924545587202167
2018-12,-0.3970716849334327,-1.3996663963810954,-1.062599193680436,-0.6347240934710439,0.5775456780289616,-0.6043480079521262,-0.4735948226187891,0.1937505776456048,0.8620496876077096,-0.6353096170341418,-0.5481606110177731
2019-01,,-1.1701212738502336,0.24782111095410722,-0.3041141695877432,,,-0.6317421553226782,-0.011276436666087552,1.679933641694707,-0.6353096170341418,-0.3315982685666989
2019-02,,-1.473031049107438,0.14701954905914125,-1.339245214863105,0.23639147576805436,-0.21428396244697112,-0.7898894880265672,-0.011276436666087552,1.6799336416947135,-0.6353096170341418,-0.8731566452221908
2019-03,-0.4753675101315741,-1.1283474416375325,0.24782111095410722,0.20855102112508292,0.3046223162202359,-0.48971373409701024,-0.15730015721101107,0.06560869370079708,-0.7737182205663057,-0.6353096170341418,-0.688694244746777
2019-04,,-0.6515166327690568,-0.054583574730790646,-0.7250749986063432,-0.04932516862545553,-0.6594867968105892,0.0008471754928781343,0.1937505776456048,-1.5916021746533169,-0.6353096170341418,-0.46493627966565026
2019-05,,-1.1757062700409429,0.14701954905914125,-0.8455428721200756,-0.7934677723070597,-0.47208605112874014,0.15899450819676733,0.11686544727872016,0.044165733520698254,-0.6353096170341418,-0.6991943118136078
2019-06,-0.7102549857259997,-1.3257903953163934,0.04621798716417531,-0.4540222832004454,-0.1196882228417677,-0.2961194642545485,0.15899450819676733,-0.0369048134550491,0.8620496876077023,-0.6353096170341418,-0.7120155645467623
2019-07,,-1.1475265839239488,-0.4577898223106473,-0.9057768088769419,-0.7209725043266169,-0.6019683657917472,0.2380681745487116,-0.11378994382193372,1.6799336416947135,-0.6353096170341418,-0.892323810622921
2019-08,,-1.319105036470936,-0.8609960698905039,-1.0262446823906741,-0.5290732655548566,-0.7455410597926589,0.2380681745487116,-0.24193182776674144,-0.7737182205663057,-0.6353096170341418,-0.5001397378885004
2019-09,-0.788550810924141,-1.2445557221477108,-0.3569882604156813,-0.6046071250926109,-0.35423173689614146,-0.7615731183379933,0.3962155072526008,-0.3444453349225876,0.044165733520698254,-0.6353096170341418,-0.5096998966119248
2019-10,,-1.433540487610291,-1.4315329102160057,-0.9358937772553749,-0.2220344835200398,-0.7805513696002228,1.028804838068157,-0.4469588420784338,-0.7737182205663131,-0.6353096170341418,-0.5655306147980136
2019-11,,-0.6357990323238568,0.14701954905914125,-0.4841392515788784,-0.2902653239722213,-0.7015009357441676,1.5823205025317688,-0.3957020885005107,0.044165733520698254,-0.707031721178164,-0.5111728280431522
2019-12,-0.8668466361222824,-0.5019850260230461,-0.3569882604156813,-0.2733204729298466,1.6415203463301666,-0.6400036033211616,1.5823205025317688,-0.1650466973998568,0.8620496876077096,-0.707031721178164,-0.7475546341002125
2020-01,-1.21917784951392,-0.21633481784480976,-0.583791774679353,-0.4991977357680949,0.9442864454594372,-0.6147860485268917,1.3450995034759352,-0.3316311465281068,0.8620496876077078,-0.814614877394198,-1.0209337515292929
2020-02,-1.5715090629055577,-0.0142988222756189,-0.8105952889430246,-0.7250749986063432,0.24705254458870768,-1.9769537746762011,1.1078785044201016,-0.49821559565635687,0.8620496876077061,-0.9221980336102313,-1.2943128689583732
2020-03,-1.9238402762971945,-0.9600321846954007,-1.037398803206689,-0.9509522614445914,-0.4501813562820219,-3.2224062417354076,0.8706575053642677,-0.6648000447846069,0.8620496876077041,-1.0297811898262645,-1.5676919863874534
2020-04,,0.13395456629422736,-1.2642023174703607,-1.0277505308095958,-1.1474152571527512,-3.068191724182325,0.6334365063084343,-0.8313844939128568,0.8620496876077023,-1.1373643460422986,-1.8410711038165337
2020-05,,0.17081578549612708,-1.062599193680436,-1.0262446823906741,-0.31158746161352796,-2.9996880460234854,-0.07822649085906647,-0.9851547546466262,-0.7737182205663057,-1.1373643460422986,-1.8427220945273717
2020-06,-2.9808339164721076,0.35736217410493987,0.04621798716417531,-0.9057768088769419,-0.0002842520504500025,-2.8680653537965703,0.0008471754928781343,-0.8057561171238953,-1.5916021746533169,-1.1373643460422986,-1.606073032803939
2020-07,,0.4234158142026275,-0.2561866985207154,-0.9057768088769419,-0.8062610548918437,-2.5309277829482633,0.15899450819676733,-0.6519858563901261,0.044165733520698254,-1.1373643460422986,-1.1141380204457987
2020-08,,0.36404753295039743,0.9534320442188545,-0.6648410618494771,0.3536632327952414,-2.297577372447327,-0.07822649085906647,-0.5494723492342799,-0.7737182205663131,-1.1373643460422986,-1.1365175791584397
2020-09,-1.649804888103699,0.663017189863137,1.860646101273541,-0.2733204729298466,0.24492033082457706,-1.7593107479017085,-0.6317421553226782,-0.5751007260232415,-1.5916021746533104,-1.1373643460422986,-0.9685835451708097
2020-10,,0.9228731095795772,2.163050786958432,-0.2733204729298466,0.1105908636843448,-1.423537841985728,-1.5806261515460125,-0.5751007260232415,-0.7737182205663131,-1.1373643460422986,-0.9624315089225275
2020-11,,1.4961942222764972,2.3646539107483635,-0.24320350455141362,0.7054785038768022,-1.366659355453311,-1.823382307246482,-0.42133046528947227,-0.7737182205663057,-1.1373643460422986,-0.5583701564916953
2020-12,-0.3970716849334327,1.4055878859877937,1.4574398536936772,-0.15285259941611437,1.6712007619268596,-1.3938498123248575,-1.8178471506018459,-0.13941832061089526,0.044165733520698254,-1.1373643460422986,-0.9854875838504809
