month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2020-06,-2.1301466976923327,0.6627232948167023,0.6571479918487202,-0.2239552419846239,-0.12914671542902856,-1.7994096056903446,0.7109497894807489,0.9167923129942478,-0.9318870005554087,-1.8670904275407827,0.2030699574241112,-0.8785015142168928
2020-07,,1.0099252941541206,0.5151003308168448,-0.2239552419846239,-1.092329583406854,-1.6381804844050107,-0.11298067299795798,1.08936048336833,-0.7953481699778008,-1.2163154362206343,0.2030699574241112,-0.26057334461117093
2020-08,,0.7296731599622741,1.0832909749443498,-0.049830996331445575,0.2938383535771064,-1.2696567786099622,-0.34922322522031873,0.8305082278072068,-0.7043222829260622,-0.29412084413022954,0.2030699574241112,-0.040067273121859086
2020-09,-0.6316986758673814,1.0542213631939028,1.5094339580399825,0.23312090285496945,0.16388510948485996,-0.6247402934686274,-0.06295810953601054,0.22651963149791995,-0.7270787546889969,-1.0421378857875252,0.2030699574241112,-0.055906756347888234
2020-10,,1.491055702491226,1.651481619071858,0.23312090285496945,0.003354631488555774,-0.394412977346722,-0.2122567013241224,-0.8088893907465717,-0.7270787546889969,-0.7207702823615186,0.2030699574241112,-0.06281567776806796
2020-11,,1.7383034605216403,1.7461800597597772,0.25488643356161667,0.7142753197579033,-0.23318385606138822,-2.2350283093899868,-1.6717302426169816,-0.5905399241113889,-1.1927123638206338,0.2030699574241112,0.6143144575439565
2020-12,0.7786053446737486,1.770032199698475,1.3200370766641443,0.32018302568155854,2.1369066081724557,-0.32531478251015045,-0.5960399226166905,-1.0677416463076947,-0.3402187347191077,-0.3331609182820252,0.2030699574241112,-0.04319774834061486
2021-01,1.013656014763937,1.0593259020784076,-0.4318840760623333,0.4562175925981041,2.523428325747999,0.42900717778908964,0.2404475695576418,-0.916744497230373,0.06939775701371612,0.776291374032883,0.2030699574241112,-0.33457455825844784
2021-02,1.2487066848541253,0.2332327962606074,-0.5739317370942121,0.5922521595146499,2.3272244081969604,1.1833291380883293,-0.812719751565986,-0.7657473481530512,0.47901424874654,-0.09959923549927875,0.2030699574241112,0.17737042017676224
2021-03,1.4837573549443137,1.0893516984216374,1.5094339580399825,0.7282867264311955,2.1310204906459207,1.9376510983875694,-0.7217247506907714,-0.6147501990757297,0.8886307404793637,-1.1510350709084995,0.2030699574241112,-0.3686452930619243
2021-04,,1.3898008661808492,1.1306401952883094,0.7296470721003617,1.9348165730948828,1.9451943179905655,0.11046629765470985,-0.46375304999840783,1.2982472322121874,-1.2208749320882637,0.2030699574241112,-0.43621630446336374
2021-05,,0.9291509454200179,1.0832909749443498,0.6466659862812681,1.7564493753212116,1.4712382832407114,-0.6228505168908656,-0.11861670925024388,1.79888961099675,-0.7915689829055375,0.2030699574241112,-0.3786526389567077
2021-06,2.1889093652148786,0.6627232948167023,0.13630656806517155,0.5378383327480317,1.0633654068292313,1.4021400884041395,-0.6688406179156164,-0.2911848796243258,1.7533766674708808,0.025761635846588693,0.2030699574241112,-0.16334338499654638
2021-07,,0.28047998195440377,0.2310050087530907,0.12429324932173295,1.8099595346533128,0.5729617503652804,-0.18608889642878054,-0.3774689648113669,1.79888961099675,-0.2698894045269526,0.2030699574241112,-0.11325849601148237
2021-08,,-0.20818509858021364,-3.225488076355908,-0.11512758845138743,-0.5801609155138834,-0.8090021463661515,-0.610980884831159,-0.5500371351854487,1.9126719698114232,0.6523051875634605,0.2030699574241112,-0.12421095772546996
2021-09,-0.10283466816445784,-0.9257016270624617,0.18365578840913113,-0.593969263997628,0.26835732532372464,-0.3713802457345313,-0.4251544879919139,-0.6363212203724898,2.185749630966639,-1.0421378857875252,0.2030699574241112,-0.2882876516090584
2021-10,,-0.8014867072792986,-0.1951379743425388,-0.5069071411710387,-0.1189543041276759,-0.2562165876735787,0.031267350342774974,0.053951461123838036,2.6877573980569784,0.22565574933217142,0.2030699574241112,-0.2180117826179143
2021-11,,-0.3458260029061134,-0.4318840760623333,-0.44161054905109687,-0.8859332545544628,-0.4865439037954841,0.6282204605925941,0.7442241426201657,2.6863920097512017,0.7001396995667288,0.2030699574241112,-0.36411179510986597
2021-12,-0.9842746810026644,0.10272862895627033,-0.005741092966703833,-0.3327828955178604,-2.2313315463330126,-0.9932639992636758,1.7036129337186185,0.053951461123838036,2.0947237439149005,0.6132651134116561,0.2030699574241112,-0.1566107887788903
2022-01,,-0.1911517759782402,-0.8106778388140067,-0.4289959004194453,-1.9994541892272397,,,-0.46375304999840783,1.8216460827596845,0.776291374032883,-0.08361704129228147,-0.07957278092036728
2022-02,,-0.1835930964249419,-0.7159793981260875,1.5163959160647227,2.6406410557135542,0.1583725813458509,6.217597566782258,-0.46375304999840783,1.7533766674708808,0.8468267961944111,-0.08361704129228147,0.11028727414829054
2022-03,-0.7198426771512025,-1.4116036576916657,-2.5152497711965247,-0.18042418057132928,-0.7840091415409364,-2.1968191208548733,0.4113855400679017,0.053951461123838036,1.6395943086562075,3.5810950875599254,-0.08361704129228147,-0.34698145226749033
2022-04,-0.8373680121962971,-0.40776079602558996,-1.793174160951152,-0.24572077269127113,-0.6056419437672649,-1.8383485114265976,0.7262497713316403,0.312803716684961,1.4063404730861273,2.5648291946864776,-0.08361704129228147,-0.501384976751251
2022-05,-0.9548933472413909,-0.8944623350792668,-1.0710985507057793,-0.311017364811213,-0.4272747459935935,-1.479877901998322,-0.47219993442448177,0.571655972246084,1.173086637516047,1.1012830804818303,-0.08361704129228147,-0.6279396938239782
2022-06,-1.0724186822864847,-1.1869416039754277,-0.3490229404604066,-0.37631395693115505,-0.24890754821992234,-1.1214072925700462,-1.1131678483640937,0.8305082278072071,0.9398328019459669,0.02576163584659132,-0.08361704129228147,-0.7798260007976291
2022-07,,-1.1784106424450225,0.3730526697849661,-0.44161054905109687,-0.07054035044625094,-0.7629366831417704,0.6864469753314488,1.08936048336833,0.7065789663758865,-2.1627414679143158,-0.08361704129228147,-1.140074528835552
2022-08,,-0.9376304107799305,-0.05309031331066341,-0.3545484262245076,1.0506248927025403,-0.141052929612626,-0.2775785882672953,0.9167923129942478,0.27420600288012803,-0.29412084413022954,-0.3703040400086741,-1.4408612054535044
2022-09,-1.4249946874217676,-0.4046692612055233,-1.4735669236294306,0.10252771861508554,-1.4490639789541968,-0.8090021463661515,0.37782480388008644,1.1756445685553707,-0.04438460180095714,2.7435662409872097,-0.3703040400086741,-1.5759842824210706
2022-10,,-0.8014867072792986,-2.3732021101646494,-0.18042418057132928,-1.1050700975335448,-1.4999840947318677,0.645320173358853,0.571655972246084,-0.5450269805855196,0.22565574933217142,-0.3703040400086741,-1.2022154887737704
2022-11,,-2.5341619395052564,-3.272837296699868,-0.7898590403574536,-1.5662767089197522,-2.7437516017901564,0.5479061085874789,0.1402355463108791,-0.5450269805855196,1.6465657312604192,-0.3703040400086741,-1.025400525768649
2022-12,-2.306434700259974,-2.3044409013027805,-3.2998263522959252,-0.7918179381210518,-2.237370550029064,-1.7994096056903446,0.34822977437061736,0.312803716684961,-0.4084881500079116,-2.2260129816693968,-0.3703040400086741,-0.9039589114896405
2023-01,,-0.1911517759782402,0.9412433139124743,-3.4002343981654093,-2.898934486571611,,,0.571655972246084,-0.4312446217708463,-1.1165606893544884,-0.3703040400086741,-0.21078662973337237
2023-02,,2.317362259688361,1.6988308394158176,2.8177376256928364,1.1270679774626853,-0.5786748302442463,-0.1310610119396795,-0.3774689648113669,-0.5677834523484542,-0.09959923549927875,-0.3703040400086741,-0.04859743640090964
2023-03,-0.8079866784350229,1.0893516984216374,1.7518619662010557,-0.4198450183444496,-0.16736825780910108,1.0566491142212815,-0.1502395441512279,-0.6363212203724898,-0.8181046417407355,-1.3497845375641728,-0.3703040400086741,-0.17341704851245018
2023-04,-0.7639146777931127,-0.5901221240755155,1.462084737696023,-0.4307277836977732,-0.13296886966703594,0.5902362990744232,0.17597351647561685,-0.8520314333400922,-0.9261978826146751,-0.2744489003945739,-0.44197578968777196,-0.1807033621250117
2023-05,-0.7198426771512025,-1.3633914643505143,0.8465448732245552,-0.44161054905109687,-0.0985694815249708,0.12382348392756501,-1.011127359917399,-1.0677416463076947,-1.0342911234886147,0.15485704878814405,-0.5136475393668705,-0.1601408683265413
2023-06,-0.6757706765092923,-1.3171996954396623,0.3730526697849661,-0.4524933144044205,-0.06417009338290544,-0.3425893312192932,-1.6407464444939046,-1.2834518592752973,-1.1423843643625544,0.025761635846588693,-0.585319289045969,-0.16490996442899306
2023-07,,-0.8657912229308623,-0.24248719468649838,-0.4633760797577441,-0.029770705240840308,-0.8090021463661515,0.17021720856474368,-1.4991620722428995,-1.2279486981911887,-0.2698894045269526,-0.6569910387250668,-0.37804128159571715
2023-08,,-0.6250109912657629,-0.7159793981260875,-0.2892518341045658,-0.684633131352748,-0.32531478251015045,-0.9431706406715193,-1.1540257314947355,-0.9318870005554087,-0.29412084413022105,-0.9436780374414588,-0.782302278921242
2023-09,-0.5435546745835611,-0.3004627880341342,-0.5265825167502525,-0.2892518341045658,0.8442285638501494,-0.11802019800043556,-0.47107135871977374,-1.2403098166817768,-0.8181046417407355,-1.0421378857875327,-0.9436780374414588,-0.7431602211637932
2023-10,,-0.4888672877651385,-0.9053762795019225,-0.26748630339791857,0.4620131400494252,0.3656671658555656,-0.028746371028397312,-1.4128779870558585,-0.8408611135036701,0.22565574933217142,-0.9436780374414588,-0.33839846156088793
