train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
201001_201912,2020,2020,2020-10,2020-10-31,2020-12,2,2020-10,2020-10,6.759316144174985,6.5,0.2593161441749849,0.2593161441749849,0.0672448626297815,6.759316144174985,-5.612106801949025,31.90697560032044,-3.94811397685216
201001_201912,2020,2020,2020-11,2020-11-30,2020-12,1,2020-11,2020-10,6.816500790693418,6.5,0.3165007906934178,0.3165007906934178,0.1001727505095586,6.816500790693418,-8.134362572952845,22.739571452420307,-7.556425889163562
201001_201912,2020,2020,2020-12,2020-12-31,2020-12,0,2020-12,2020-10,6.5284467853645545,6.5,0.0284467853645544,0.0284467853645544,0.000809219597577,6.5284467853645545,-5.9460099833449735,42.53805765788397,-7.864103854380148
201101_202012,2021,2021,2021-01,2021-01-31,2021-03,2,2021-01,2021-01,6.0400590442106274,18.9,-12.859940955789371,12.859940955789371,165.37808138638886,6.0400590442106274,5.129997860578975,47.47003499473706,-12.68251932894168
201101_202012,2021,2021,2021-02,2021-02-28,2021-03,1,2021-02,2021-01,9.885060355260464,18.9,-9.014939644739536,9.014939644739536,81.26913679829657,9.885060355260464,8.26279431518985,-31.08686809667533,-16.190554396144254
201101_202012,2021,2021,2021-03,2021-03-31,2021-03,0,2021-03,2021-01,13.613745509550624,18.9,-5.286254490449373,5.286254490449373,27.944486537796163,13.613745509550624,9.191177132179336,-117.14602098460485,-16.999202871785254
201101_202012,2021,2021,2021-04,2021-04-30,2021-06,2,2021-04,2021-04,7.419945729354906,8.1,-0.6800542706450932,0.6800542706450932,0.4624738110226296,7.419945729354906,25.22849687649349,108.12705481324774,-13.561902847627618
201101_202012,2021,2021,2021-05,2021-05-31,2021-06,1,2021-05,2021-04,4.186498684337656,8.1,-3.913501315662344,3.913501315662344,15.315492547690894,4.186498684337656,35.44815411499795,234.38081901680616,-13.878590453571432
201101_202012,2021,2021,2021-06,2021-06-30,2021-06,0,2021-06,2021-04,9.064567525814674,8.1,0.9645675258146742,0.9645675258146742,0.9303905118562422,9.064567525814674,41.09180495185871,142.53338281333376,-13.719778032387786
201101_202012,2021,2021,2021-07,2021-07-31,2021-09,2,2021-07,2021-07,10.284734667750325,5.5,4.784734667750325,4.784734667750325,22.89368584077181,10.284734667750325,30.552507666705992,63.59724071105484,-11.67957268816929
201101_202012,2021,2021,2021-08,2021-08-31,2021-09,1,2021-08,2021-07,4.821131545558266,5.5,-0.6788684544417336,0.6788684544417336,0.4608623784361081,4.821131545558266,32.10293642886121,203.3289373411352,-13.564769787224124
201101_202012,2021,2021,2021-09,2021-09-30,2021-09,0,2021-09,2021-07,4.641955686624176,5.5,-0.8580443133758244,0.8580443133758244,0.73624004371659,4.641955686624176,38.67497558012793,238.44776027515147,-15.429312677923308
201101_202012,2021,2021,2021-10,2021-10-31,2021-12,2,2021-10,2021-10,11.17260591353342,4.5,6.67260591353342,6.67260591353342,44.52366967732117,11.17260591353342,51.23688278915312,138.92721037612364,-14.552008342875949
201101_202012,2021,2021,2021-11,2021-11-30,2021-12,1,2021-11,2021-10,6.441608815576824,4.5,1.9416088155768243,1.9416088155768243,3.7698447927256384,6.441608815576824,34.743438803847745,176.40304675461607,-11.603972793364273
201101_202012,2021,2021,2021-12,2021-12-31,2021-12,0,2021-12,2021-10,4.767782388892151,4.5,0.2677823888921509,0.2677823888921509,0.0717074078007871,4.767782388892151,37.111971865154686,228.0779584145629,-9.076447445447126
201201_202112,2022,2022,2022-01,2022-01-31,2022-03,2,2022-01,2022-01,3.229485314704635,4.8,-1.5705146852953646,1.5705146852953646,2.466516376728398,3.229485314704635,-51.912598372274985,-12.519821395015803,-0.476172666620928
