month,ic_signal_vs_lag1_actual,中债-新综合财富(3-5年)指数__next_1m,position,bond_ret_next_1m,strategy_ret,is_trade,signal_value,strategy_ret_abs,positive_rank,negative_rank,abs_rank,scheme_choice,scheme_label,signal_name,signal_col,signal_label,trade_side,trade_side_label,threshold,target_clean,duration_bucket,index_type,series_family,中债-新综合净价(3-5年)指数__next_1m,中债-新综合全价(3-5年)指数__next_1m,中债-综合财富(3-5年)指数__next_1m,中债-综合净价(3-5年)指数__next_1m,中债-综合全价(3-5年)指数__next_1m,中债-新综合财富(5-7年)指数__next_1m,中债-新综合净价(5-7年)指数__next_1m,中债-新综合全价(5-7年)指数__next_1m,中债-综合财富(5-7年)指数__next_1m,中债-综合净价(5-7年)指数__next_1m,中债-综合全价(5-7年)指数__next_1m,actual_signal_vs_lag1_actual
2020-12,,,-1.0,-0.0013215243274838,0.0013215243274838,True,1.5999999999999996,0.0013215243274838,5.0,17.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,-0.0013215243274838,,,,,,,,1.5999999999999996
2021-01,,,-1.0,0.0033026682789805,-0.0033026682789805,True,12.399999999999999,0.0033026682789805,12.0,10.0,13.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0033026682789805,,,,,,,,12.399999999999999
2021-02,,,-1.0,0.0053231396811559,-0.0053231396811559,True,12.399999999999999,0.0053231396811559,19.0,3.0,5.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0053231396811559,,,,,,,,12.399999999999999
2021-03,,,-1.0,0.0042501554735796,-0.0042501554735796,True,12.399999999999999,0.0042501554735796,16.0,6.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0042501554735796,,,,,,,,12.399999999999999
2022-07,,,-1.0,0.0013096581390359,-0.0013096581390359,True,3.2,0.0013096581390359,8.0,14.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0013096581390359,,,,,,,,3.2
2022-08,,,-1.0,0.002314116196022,-0.002314116196022,True,3.2,0.002314116196022,9.0,13.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.002314116196022,,,,,,,,3.2
2022-09,,,-1.0,-0.0061440396810721,0.0061440396810721,True,3.2,0.0061440396810721,2.0,20.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,-0.0061440396810721,,,,,,,,3.2
2023-01,,,-1.0,0.0030563289391982,-0.0030563289391982,True,1.7000000000000002,0.0030563289391982,11.0,11.0,14.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0030563289391982,,,,,,,,1.7000000000000002
2023-02,,,-1.0,0.0034958301599061,-0.0034958301599061,True,1.7000000000000002,0.0034958301599061,13.0,9.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0034958301599061,,,,,,,,1.7000000000000002
2023-03,,,-1.0,0.0066366059575173,-0.0066366059575173,True,1.7000000000000002,0.0066366059575173,21.0,1.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0066366059575173,,,,,,,,1.7000000000000002
2023-04,,,-1.0,0.0041888644161889,-0.0041888644161889,True,1.7999999999999998,0.0041888644161889,15.0,7.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0041888644161889,,,,,,,,1.7999999999999998
2023-05,,,-1.0,0.0049973086814247,-0.0049973086814247,True,1.7999999999999998,0.0049973086814247,17.0,5.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.0049973086814247,,,,,,,,1.7999999999999998
2023-06,,,-1.0,0.004139549571106,-0.004139549571106,True,1.7999999999999998,0.004139549571106,14.0,8.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(3-5年)指数,3-5年,净价,综合,,,,0.004139549571106,,,,,,,,1.7999999999999998
2020-04,,,-1.0,-0.0197640736129772,0.0197640736129772,True,10.0,0.0197640736129772,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0197640736129772,,10.0
2020-05,,,-1.0,-0.0073259735015835,0.0073259735015835,True,10.0,0.0073259735015835,3.0,19.0,3.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0073259735015835,,10.0
2020-06,,,-1.0,0.0017993519627141,-0.0017993519627141,True,10.0,0.0017993519627141,14.0,8.0,15.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0017993519627141,,10.0
2020-07,,,-1.0,-0.0080266235785658,0.0080266235785658,True,1.7000000000000002,0.0080266235785658,2.0,20.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0080266235785658,,1.7000000000000002
2020-08,,,-1.0,-0.0019659557736547,0.0019659557736547,True,1.7000000000000002,0.0019659557736547,7.0,15.0,14.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0019659557736547,,1.7000000000000002
2020-09,,,-1.0,0.0005276316159592,-0.0005276316159592,True,1.7000000000000002,0.0005276316159592,9.0,13.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0005276316159592,,1.7000000000000002
2020-10,,,-1.0,0.0043789574860233,-0.0043789574860233,True,1.5999999999999996,0.0043789574860233,19.0,3.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0043789574860233,,1.5999999999999996
2020-11,,,-1.0,0.0046375057322487,-0.0046375057322487,True,1.5999999999999996,0.0046375057322487,20.0,2.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0046375057322487,,1.5999999999999996
2020-12,,,-1.0,-0.0046643270512408,0.0046643270512408,True,1.5999999999999996,0.0046643270512408,5.0,17.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0046643270512408,,1.5999999999999996
2021-01,,,-1.0,0.0006163884722638,-0.0006163884722638,True,12.399999999999999,0.0006163884722638,10.0,12.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0006163884722638,,12.399999999999999
2021-02,,,-1.0,0.0039746995250864,-0.0039746995250864,True,12.399999999999999,0.0039746995250864,17.0,5.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0039746995250864,,12.399999999999999
2021-03,,,-1.0,0.0017305517440875,-0.0017305517440875,True,12.399999999999999,0.0017305517440875,13.0,9.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0017305517440875,,12.399999999999999
2022-07,,,-1.0,-0.002822861202161,0.002822861202161,True,3.2,0.002822861202161,6.0,16.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.002822861202161,,3.2
2022-08,,,-1.0,-0.0003478713201229,0.0003478713201229,True,3.2,0.0003478713201229,8.0,14.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0003478713201229,,3.2
2022-09,,,-1.0,-0.0059909558201574,0.0059909558201574,True,3.2,0.0059909558201574,4.0,18.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,-0.0059909558201574,,3.2
2023-01,,,-1.0,0.0006709726891995,-0.0006709726891995,True,1.7000000000000002,0.0006709726891995,11.0,11.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0006709726891995,,1.7000000000000002
2023-02,,,-1.0,0.0024696025314654,-0.0024696025314654,True,1.7000000000000002,0.0024696025314654,15.0,7.0,13.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0024696025314654,,1.7000000000000002
2023-03,,,-1.0,0.0053420242231618,-0.0053420242231618,True,1.7000000000000002,0.0053420242231618,21.0,1.0,5.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0053420242231618,,1.7000000000000002
2023-04,,,-1.0,0.0026514627778546,-0.0026514627778546,True,1.7999999999999998,0.0026514627778546,16.0,6.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0026514627778546,,1.7999999999999998
2023-05,,,-1.0,0.0013320818362285,-0.0013320818362285,True,1.7999999999999998,0.0013320818362285,12.0,10.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0013320818362285,,1.7999999999999998
2023-06,,,-1.0,0.0043709338972202,-0.0043709338972202,True,1.7999999999999998,0.0043709338972202,18.0,4.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合净价(5-7年)指数,5-7年,净价,综合,,,,,,,,,,0.0043709338972202,,1.7999999999999998
2020-04,,,-1.0,-0.0201795433586418,0.0201795433586418,True,10.0,0.0201795433586418,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0201795433586418,,,,,,,,,10.0
2020-05,,,-1.0,-0.0072188950945426,0.0072188950945426,True,10.0,0.0072188950945426,3.0,19.0,3.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0072188950945426,,,,,,,,,10.0
2020-06,,,-1.0,-0.0004957916410793,0.0004957916410793,True,10.0,0.0004957916410793,9.0,13.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0004957916410793,,,,,,,,,10.0
2020-07,,,-1.0,-0.0057095820028765,0.0057095820028765,True,1.7000000000000002,0.0057095820028765,4.0,18.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0057095820028765,,,,,,,,,1.7000000000000002
2020-08,,,-1.0,-0.0018875047187617,0.0018875047187617,True,1.7000000000000002,0.0018875047187617,6.0,16.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0018875047187617,,,,,,,,,1.7000000000000002
2020-09,,,-1.0,-0.000826267847431,0.000826267847431,True,1.7000000000000002,0.000826267847431,8.0,14.0,15.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.000826267847431,,,,,,,,,1.7000000000000002
2020-10,,,-1.0,0.003647434160529,-0.003647434160529,True,1.5999999999999996,0.003647434160529,19.0,3.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.003647434160529,,,,,,,,,1.5999999999999996
2020-11,,,-1.0,0.0045065999883699,-0.0045065999883699,True,1.5999999999999996,0.0045065999883699,21.0,1.0,5.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0045065999883699,,,,,,,,,1.5999999999999996
2020-12,,,-1.0,-0.0027083851423145,0.0027083851423145,True,1.5999999999999996,0.0027083851423145,5.0,17.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0027083851423145,,,,,,,,,1.5999999999999996
2021-01,,,-1.0,0.0005484911507072,-0.0005484911507072,True,12.399999999999999,0.0005484911507072,11.0,11.0,19.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0005484911507072,,,,,,,,,12.399999999999999
2021-02,,,-1.0,0.0015431679499231,-0.0015431679499231,True,12.399999999999999,0.0015431679499231,16.0,6.0,13.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0015431679499231,,,,,,,,,12.399999999999999
2021-03,,,-1.0,0.0023657181495873,-0.0023657181495873,True,12.399999999999999,0.0023657181495873,17.0,5.0,10.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0023657181495873,,,,,,,,,12.399999999999999
2022-07,,,-1.0,-0.0015983488146683,0.0015983488146683,True,3.2,0.0015983488146683,7.0,15.0,12.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0015983488146683,,,,,,,,,3.2
2022-08,,,-1.0,0.0007918454954607,-0.0007918454954607,True,3.2,0.0007918454954607,14.0,8.0,16.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0007918454954607,,,,,,,,,3.2
2022-09,,,-1.0,-0.0079120568253645,0.0079120568253645,True,3.2,0.0079120568253645,2.0,20.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,-0.0079120568253645,,,,,,,,,3.2
2023-01,,,-1.0,0.0004078681969905,-0.0004078681969905,True,1.7000000000000002,0.0004078681969905,10.0,12.0,21.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0004078681969905,,,,,,,,,1.7000000000000002
2023-02,,,-1.0,0.0007703548893016,-0.0007703548893016,True,1.7000000000000002,0.0007703548893016,13.0,9.0,17.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0007703548893016,,,,,,,,,1.7000000000000002
2023-03,,,-1.0,0.0040963232870365,-0.0040963232870365,True,1.7000000000000002,0.0040963232870365,20.0,2.0,6.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0040963232870365,,,,,,,,,1.7000000000000002
2023-04,,,-1.0,0.0006215878065931,-0.0006215878065931,True,1.7999999999999998,0.0006215878065931,12.0,10.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0006215878065931,,,,,,,,,1.7999999999999998
2023-05,,,-1.0,0.0030182165229188,-0.0030182165229188,True,1.7999999999999998,0.0030182165229188,18.0,4.0,8.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0030182165229188,,,,,,,,,1.7999999999999998
2023-06,,,-1.0,0.0014513788098695,-0.0014513788098695,True,1.7999999999999998,0.0014513788098695,15.0,7.0,14.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(3-5年)指数,3-5年,财富,综合,,,0.0014513788098695,,,,,,,,,1.7999999999999998
2020-04,,,-1.0,-0.0194073642315903,0.0194073642315903,True,10.0,0.0194073642315903,1.0,21.0,1.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,-0.0194073642315903,,,10.0
2020-05,,,-1.0,-0.0081679086830365,0.0081679086830365,True,10.0,0.0081679086830365,2.0,20.0,2.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,-0.0081679086830365,,,10.0
2020-06,,,-1.0,0.0009815375274822,-0.0009815375274822,True,10.0,0.0009815375274822,12.0,10.0,18.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,0.0009815375274822,,,10.0
2020-07,,,-1.0,-0.0068087925434521,0.0068087925434521,True,1.7000000000000002,0.0068087925434521,4.0,18.0,4.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,-0.0068087925434521,,,1.7000000000000002
2020-08,,,-1.0,-0.003468989198745,0.003468989198745,True,1.7000000000000002,0.003468989198745,6.0,16.0,11.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,-0.003468989198745,,,1.7000000000000002
2020-09,,,-1.0,0.000458658525942,-0.000458658525942,True,1.7000000000000002,0.000458658525942,10.0,12.0,20.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,0.000458658525942,,,1.7000000000000002
2020-10,,,-1.0,0.0038607171335451,-0.0038607171335451,True,1.5999999999999996,0.0038607171335451,18.0,4.0,9.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,0.0038607171335451,,,1.5999999999999996
2020-11,,,-1.0,0.0045903390364538,-0.0045903390364538,True,1.5999999999999996,0.0045903390364538,20.0,2.0,7.0,vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,short_on_strong_growth,增长明显走强时做空债券,1.0,中债-综合财富(5-7年)指数,5-7年,财富,综合,,,,,,,,,0.0045903390364538,,,1.5999999999999996
