scheme_choice,scheme_label,signal_name,signal_col,signal_label,target_clean,duration_bucket,index_type,series_family,trade_side,trade_side_label,threshold,n_obs,trade_months,coverage_ratio,mean_signal_abs_trade,avg_monthly_ret_all,avg_monthly_ret_trade,trade_win_rate,annualized_sharpe,cum_return,max_drawdown
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,33,0.275,3.1999999999999997,0.0012186782575190583,0.004431557300069303,0.7878787878787878,1.1178207812706602,0.15640003893186716,-0.0058914867951112004
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,38,0.31666666666666665,1.6973026979512469,0.0009630510040779183,0.0030412136970881637,0.7368421052631579,1.0021367035086237,0.12171011636781337,-0.009760423999788825
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,33,0.275,3.1999999999999997,0.0012165212528019032,0.004423713646552376,0.7878787878787878,1.1176692120517986,0.15610426959913326,-0.0058879541367139465
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,38,0.31666666666666665,1.6973026979512469,0.0009650203074631918,0.0030474325498837627,0.7368421052631579,1.0027113607477682,0.12197282214248628,-0.009751570930405684
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,33,0.275,3.1999999999999997,0.0005074058008364325,0.001845112003041573,0.6363636363636364,0.5515928553135885,0.06212561192481392,-0.010940416337578696
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,38,0.31666666666666665,1.6973026979512469,0.0002070902825907983,0.0006539693134446265,0.6052631578947368,0.22812377021735206,0.024556693679841812,-0.01731315246628906
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,33,0.275,3.1999999999999997,0.0005073905375970374,0.0018450565003528638,0.6363636363636364,0.5515730778512304,0.06212366007907466,-0.010939362457877744
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,38,0.31666666666666665,1.6973026979512469,0.000224364833958835,0.000708520528291058,0.631578947368421,0.2468885197737202,0.026681002348898142,-0.017313327617629826
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,33,0.275,3.1999999999999997,0.00048462727746108867,0.0017622810089494131,0.5757575757575758,0.5052129897421536,0.059172755142904654,-0.014254632346954788
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.3,120,38,0.31666666666666665,1.6973026979512469,0.00013525809426554833,0.00042713082399646835,0.6052631578947368,0.1537138634575156,0.015800599725525055,-0.01618833596191538
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.00032963651496392167,0.0014650511776174296,0.6296296296296297,0.5193354255004285,0.04004473530875874,-0.010619959107390886
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00021488232895599326,0.0007813902871127028,0.6363636363636364,0.3352406596853245,0.02581764046163748,-0.012025835443192578
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0002789428894056283,0.0012397461751361262,0.5925925925925926,0.42678336752861007,0.033721326789130535,-0.012023315172210669
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00013464575056346668,0.0004896209111398788,0.6363636363636364,0.21366352406619213,0.015999639006672117,-0.012748210086560463
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.00027895605632558164,0.0012398046947803625,0.5925925925925926,0.4268004165098938,0.03372295509646395,-0.01202333624086116
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00013463736381807162,0.0004895904138838968,0.6363636363636364,0.2136503879065954,0.015998617129814985,-0.012750071462335755
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0008535079471151991,0.0037933686538453295,0.8518518518518519,1.0881757842702482,0.10731891720282238,-0.0038155566277602304
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0008706231199821659,0.0031659022544806028,0.7878787878787878,1.156366120381139,0.10963014451092201,-0.006158714799554099
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0008518917685327959,0.003786185637923537,0.8518518518518519,1.0881959260257452,0.10710619647037478,-0.003812631095999386
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0008694742283514109,0.003161724466732403,0.7878787878787878,1.1560601094404221,0.10947824560525277,-0.006152562657514404
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.00032960637173808,0.0014649172077248003,0.6296296296296297,0.5192825429208764,0.04004096836641868,-0.010621415058426509
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00021487617999267915,0.000781367927246106,0.6363636363636364,0.3352250300075165,0.02581687291946433,-0.012025949354531829
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0004206674748674973,0.0018696332216333212,0.5555555555555556,0.4901853153588224,0.05121605519902128,-0.014254677373786162
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00020121148212225165,0.0007316781168081879,0.6363636363636364,0.24008632733727284,0.023923246389374597,-0.017368370189691062
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0009937572812973208,0.004416699027988092,0.8148148148148148,1.0107395424852976,0.12581650208616146,-0.0058914867951112004
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(5-7年)指数,5-7年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0009114696324840033,0.0033144350272145576,0.7575757575757576,0.9800799792830622,0.11484133623277004,-0.009760423999788603
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.000991719812552395,0.004407643611343978,0.8148148148148148,1.0104827519795332,0.12554429060994665,-0.0058879541367139465
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(5-7年)指数,5-7年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0009132741179521026,0.0033209967925531,0.7575757575757576,0.9803542708087931,0.11508023452138039,-0.009751570930405684
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0004579409184515175,0.0020352929708956336,0.6296296296296297,0.5707884335803295,0.05599555125057454,-0.010940416337578696
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(5-7年)指数,5-7年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0002674725335328008,0.0009726273946647305,0.6363636363636364,0.31304156402625055,0.03207506173331098,-0.01731315246628895
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.00045791783648314166,0.0020351903843695185,0.6296296296296297,0.5707606347678866,0.05599262924334547,-0.010939362457877633
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(5-7年)指数,5-7年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.0002847367467757408,0.0010354063519117849,0.6666666666666666,0.33288570188996963,0.03421367947120779,-0.017313327617629826
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,27,0.225,3.844444444444445,0.0004206916437442529,0.001869740638863346,0.5555555555555556,0.49021365604876344,0.051219102965768704,-0.014254632346954677
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(5-7年)指数,5-7年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.4,120,33,0.275,1.8996697996042164,0.00019791260623886918,0.0007196822045049788,0.6363636363636364,0.2367942648002383,0.023520840752573324,-0.01736936856301463
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.00031368830241877173,0.0015684415120938583,0.6666666666666666,0.49810003379590206,0.038061492014104914,-0.010619959107390886
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(3-5年)指数,3-5年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.0003075679350591591,0.0016776432821408677,0.6818181818181818,0.6041123566133554,0.03740037732310131,-0.009074234428591121
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.0002685010237551842,0.001342505118775921,0.625,0.41350855449431745,0.03243130856021592,-0.012023315172210669
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合净价(3-5年)指数,3-5年,净价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.0002588929601875058,0.0014121434192045771,0.6818181818181818,0.5157911236388727,0.031365591996789455,-0.00902879846944249
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.00026851378332975914,0.0013425689166487956,0.625,0.41352634556426415,0.032432886169615704,-0.01202333624086116
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合财富(3-5年)指数,3-5年,财富,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.00025889832215477917,0.0014121726662987956,0.6818181818181818,0.515802630795704,0.0313662560977892,-0.009027802354023007
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.0007935603222392117,0.003967801611196058,0.8333333333333334,1.01999281784904,0.09939601212623117,-0.0038155566277602304
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合全价(3-5年)指数,3-5年,全价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.0007492436968547858,0.004086783801026105,0.8636363636363636,1.1118983938601865,0.09368573141986025,-0.0038155566277604525
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.0007920002334524408,0.003960001167262204,0.8333333333333334,1.0199501631419434,0.09919217516261902,-0.003812631095999386
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合净价(3-5年)指数,3-5年,净价,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.0007482419482238601,0.004081319717584691,0.8636363636363636,1.1116225539551496,0.09355513023468909,-0.003812631095999608
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.00031367238427368164,0.0015683619213684085,0.6666666666666666,0.4980677505325665,0.03805950155568727,-0.010621415058426509
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-综合财富(3-5年)指数,3-5年,财富,综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.000307564741804275,0.0016776258643869545,0.6818181818181818,0.6040969579302723,0.03739997416808305,-0.00907449459902121
vs_lag1_actual,方案二：相较上一期真实GDP,actual_gdp_signal,actual_signal_vs_lag1_actual,actual_gdp_yoy - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,24,0.2,4.2749999999999995,0.0004014673597690906,0.002007336798845453,0.5833333333333334,0.47111145350287176,0.048805497865273884,-0.014254677373786162
vs_lag1_actual,方案二：相较上一期真实GDP,nowcasting_gdp_signal,ic_signal_vs_lag1_actual,nowcasting_GDP - actual_gdp_lag1,中债-新综合全价(5-7年)指数,5-7年,全价,新综合,long_on_weak_growth,增长明显走弱时做多债券,0.5,120,22,0.18333333333333332,2.6308524720737934,0.00035755457936623,0.0019502977056339822,0.6818181818181818,0.5442311148392907,0.043511686844465824,-0.01086432650676128
